,San Andreas (Carrizo) rev,San Andreas (Cholame) rev,San Andreas (Mojave S),San Andreas (Coachella) rev,San Jacinto (Anza) rev,Garlock (West),San Andreas (Carrizo) rev output,San Andreas (Cholame) rev output,San Andreas (Mojave S) output,San Andreas (Coachella) rev output,San Jacinto (Anza) rev output,Garlock (West) output
61099,1,1,1,0,0,0,0,0,0,0,0,0
61100,1,1,1,0,0,0,0,0,0,0,0,0
61101,0,0,0,1,0,1,0,0,1,0,1,0
61102,1,1,1,0,1,0,0,0,0,0,0,0
61103,0,0,1,1,0,0,1,1,0,0,0,0
61104,0,0,1,0,0,0,0,0,0,0,1,1
61105,0,0,0,0,1,0,1,1,1,0,0,0
61106,0,0,0,1,0,0,1,1,1,0,0,0
61107,0,0,0,0,0,0,0,0,0,0,0,0
61108,1,0,1,0,1,0,0,0,0,0,0,0
61109,1,1,1,0,1,0,0,0,0,0,0,0
61110,1,1,1,1,1,1,0,0,0,0,0,0
61111,0,0,1,1,0,0,0,0,0,0,0,0
61112,1,1,1,1,1,0,0,0,0,0,0,0
61113,1,1,0,0,1,0,0,0,0,0,0,0
61114,0,1,0,0,0,1,0,0,0,1,0,0
61115,1,1,0,0,0,0,0,0,0,0,0,0
61116,1,0,1,1,0,0,0,0,0,0,0,1
61117,0,0,1,0,0,1,1,1,0,1,0,0
61118,1,1,0,0,0,0,0,0,0,1,0,0
61119,0,0,1,0,1,0,0,0,0,0,0,0
61120,0,0,1,1,0,0,1,1,0,0,0,0
61121,1,1,1,0,0,1,0,0,0,1,0,0
61122,0,0,0,0,1,0,0,0,0,0,0,0
61123,0,0,1,0,0,0,0,0,0,0,0,0
61124,0,0,1,0,0,0,0,0,0,0,0,0
61125,1,1,1,0,0,1,0,0,0,0,0,0
61126,1,1,1,0,0,0,0,0,0,0,0,0
61127,0,0,1,0,0,0,0,0,0,0,0,0
61128,1,1,1,0,0,0,0,0,0,0,0,0
61129,0,0,0,1,0,0,0,0,0,0,0,0
61130,1,1,0,1,0,0,0,0,0,0,0,0
61131,1,1,1,0,0,0,0,0,0,0,0,0
61132,1,1,1,0,0,0,0,0,0,0,0,0
61133,1,1,1,0,1,0,0,0,0,0,0,0
61134,1,1,1,1,0,0,0,0,0,0,0,0
61135,1,1,0,0,1,0,0,0,0,0,0,0
61136,1,1,1,1,0,0,0,0,0,0,0,0
61137,1,0,1,0,0,0,1,1,0,0,0,0
61138,0,0,1,0,0,0,0,0,0,0,0,0
61139,1,1,1,0,0,0,0,0,0,0,0,0
61140,1,1,0,0,0,0,0,0,0,1,1,0
61141,0,0,0,0,1,0,0,0,0,0,0,0
61142,1,1,0,0,1,0,0,0,0,0,0,0
61143,1,1,1,0,0,0,0,0,0,0,0,0
61144,0,0,0,0,1,0,0,0,0,0,0,0
61145,1,1,1,1,0,0,0,0,0,0,0,0
61146,1,0,1,0,1,1,1,1,0,0,0,0
61147,1,1,1,0,1,0,0,0,0,0,0,0
61148,0,0,0,0,0,0,1,1,1,1,0,0
61149,0,0,0,0,0,0,1,1,0,0,0,0
61150,0,0,0,0,0,1,1,1,0,0,0,0
61151,0,0,0,0,1,0,0,0,0,0,0,0
61152,1,1,1,0,0,0,0,0,0,0,0,0
61153,2,0,1,0,0,0,0,1,0,0,0,0
61154,0,0,0,0,0,0,0,0,0,0,0,0
61155,1,1,0,1,1,0,0,0,0,0,0,0
61156,1,1,1,0,0,0,0,0,0,0,0,0
61157,0,0,1,1,0,0,1,1,0,0,0,0
61158,0,1,1,0,0,0,0,0,0,1,0,0
61159,0,1,0,0,0,0,0,0,0,0,0,0
61160,1,1,1,0,1,0,0,0,0,0,0,0
61161,1,1,1,1,0,0,0,0,1,0,0,0
61162,1,1,1,0,0,0,0,0,0,0,0,0
61163,1,1,1,0,1,1,0,0,0,0,0,0
61164,0,0,1,1,0,0,0,0,0,0,0,0
61165,1,1,1,0,1,0,0,0,0,0,0,0
61166,2,1,1,0,1,0,0,0,0,0,0,0
61167,0,0,0,0,0,0,0,0,0,0,0,0
61168,1,1,1,0,1,0,0,0,0,0,0,0
61169,1,1,1,0,1,0,0,0,0,0,0,0
61170,1,1,1,0,0,1,0,0,0,0,0,0
61171,1,1,0,1,0,0,0,0,0,0,0,0
61172,1,1,1,0,0,0,0,0,0,0,1,0
61173,1,1,1,0,0,0,0,0,0,0,0,0
61174,1,1,1,1,0,0,0,0,0,0,0,1
61175,0,0,1,0,1,0,1,1,0,0,0,0
61176,0,0,0,1,0,0,1,1,1,0,0,0
61177,1,1,0,0,1,0,0,0,1,1,0,1
61178,1,1,0,0,0,0,0,0,0,0,0,0
61179,0,0,1,0,0,0,1,1,0,0,0,0
61180,1,1,1,0,0,0,0,0,0,0,0,0
61181,1,1,0,0,0,0,0,0,1,0,0,0
61182,0,0,0,0,0,0,0,0,0,0,1,0
61183,2,0,1,0,1,0,0,1,0,0,0,0
61184,0,0,1,1,0,0,0,0,0,0,0,0
61185,1,1,1,0,1,1,0,0,0,1,0,0
61186,0,0,0,1,1,0,0,0,0,0,0,0
61187,1,1,0,1,0,0,0,0,0,0,0,0
61188,1,1,1,0,0,0,0,0,0,1,0,0
61189,1,1,0,0,0,0,0,0,0,0,0,0
61190,0,0,0,0,0,1,0,0,0,0,0,0
61191,0,0,0,0,0,0,0,0,0,0,0,0
61192,0,0,1,0,0,0,0,0,0,1,0,0
61193,0,0,0,0,0,0,1,1,1,1,0,0
61194,1,1,1,0,1,1,0,0,0,0,0,0
61195,1,1,1,0,0,0,0,0,0,1,0,0
61196,1,1,1,0,0,0,0,1,0,0,0,0
61197,0,0,0,0,0,0,0,0,0,0,0,0
61198,1,1,1,1,0,0,0,0,0,0,0,0
61199,0,0,0,0,1,0,0,0,0,0,0,0
61200,1,1,1,0,0,0,0,0,0,0,0,0
61201,1,1,1,0,0,0,0,0,0,0,1,0
61202,1,1,0,0,0,0,0,0,0,0,0,0
61203,1,2,1,1,0,0,0,0,0,0,0,0
61204,1,1,0,0,0,0,0,0,0,0,0,0
61205,0,0,1,0,0,0,0,0,0,0,0,0
61206,0,0,1,1,0,1,0,0,0,0,0,0
61207,1,0,1,0,0,1,0,0,0,0,0,0
61208,1,1,1,0,0,0,0,0,0,0,0,0
61209,0,0,0,0,1,0,0,0,0,0,0,0
61210,1,1,1,1,0,0,0,0,0,0,0,0
61211,1,1,1,0,0,1,0,0,0,0,0,0
61212,0,0,0,0,0,0,0,0,1,0,0,1
61213,1,1,1,1,0,0,0,0,0,0,1,0
61214,1,1,2,0,0,0,0,0,0,0,0,0
61215,1,1,0,1,0,0,0,0,0,0,0,0
61216,1,1,0,0,0,0,0,0,0,0,0,0
61217,1,1,2,0,0,0,0,0,0,0,0,0
61218,1,1,1,0,0,0,0,0,0,0,0,0
61219,1,1,0,1,0,0,1,0,1,0,0,0
61220,1,1,1,0,0,1,0,0,0,0,0,0
61221,0,0,0,1,1,0,1,1,0,0,0,0
61222,1,0,1,1,1,1,0,0,0,0,0,0
61223,1,1,1,1,0,0,0,0,0,0,0,0
61224,0,0,0,0,0,1,1,1,1,0,0,0
61225,1,1,1,0,0,0,0,0,0,0,1,0
61226,1,1,0,0,0,0,0,0,0,0,0,0
61227,0,0,0,0,0,0,0,0,0,0,1,0
61228,1,1,1,1,0,0,0,0,0,0,0,0
61229,1,1,1,0,1,0,0,0,0,0,0,0
61230,1,1,0,1,1,0,0,0,0,0,0,0
61231,0,0,0,1,0,0,1,1,0,0,0,0
61232,1,1,1,1,0,0,0,0,0,0,0,0
61233,0,0,0,0,0,0,1,1,1,0,0,1
61234,1,1,0,1,0,0,0,0,1,0,0,0
61235,1,1,1,0,1,0,0,0,0,0,0,0
61236,1,1,1,1,0,0,0,0,0,0,0,0
61237,1,1,1,0,1,0,0,0,0,0,0,0
61238,0,0,0,0,0,1,1,1,0,0,0,0
61239,1,1,1,1,0,0,0,0,0,0,0,0
61240,0,0,1,1,1,0,1,1,0,0,0,0
61241,0,0,0,0,0,0,1,1,1,0,0,0
61242,0,0,1,0,0,0,0,0,0,0,0,0
61243,0,0,0,0,0,0,1,1,0,0,0,0
61244,0,0,0,0,0,0,0,0,0,0,0,0
61245,1,1,0,1,0,0,0,0,0,0,0,0
61246,1,1,1,0,0,0,0,0,0,0,0,0
61247,1,1,1,0,1,1,0,0,0,0,0,0
61248,1,1,0,0,0,0,0,0,0,0,0,0
61249,1,1,1,0,0,0,0,0,0,0,0,0
61250,0,0,1,1,0,1,1,1,0,0,0,0
61251,0,0,0,1,0,0,1,1,1,0,0,0
61252,1,1,0,1,0,0,0,0,0,0,0,0
61253,0,0,0,0,0,0,1,1,1,0,0,0
61254,1,1,1,0,0,0,0,0,0,0,0,1
61255,0,0,1,0,0,1,0,0,0,1,0,0
61256,0,0,0,0,0,0,1,1,1,1,0,0
61257,1,1,0,1,1,0,0,0,1,0,0,0
61258,1,1,0,0,0,0,0,0,0,1,0,0
61259,0,0,1,0,1,0,0,0,0,0,0,1
61260,0,0,0,1,0,0,1,1,0,0,0,0
61261,0,0,0,0,1,0,0,0,0,1,0,0
61262,0,0,1,0,0,1,1,1,0,0,0,0
61263,1,1,1,0,0,0,0,0,0,0,0,0
61264,1,1,1,0,0,0,0,0,0,0,0,0
61265,1,1,1,0,1,0,0,0,0,0,0,0
61266,1,1,1,0,0,1,0,0,0,0,0,0
61267,1,1,0,1,0,0,0,0,1,0,0,0
61268,1,1,1,1,0,0,0,0,0,0,0,0
61269,1,1,1,1,0,0,0,0,0,0,0,0
61270,0,0,0,0,0,0,0,0,0,1,0,0
61271,0,0,0,0,0,0,0,0,0,0,0,0
61272,0,0,0,1,0,1,0,0,0,0,0,0
61273,0,0,1,0,0,0,1,1,0,0,0,0
61274,0,0,0,0,1,0,0,0,1,0,0,0
61275,1,1,1,0,0,0,0,0,0,1,0,0
61276,1,1,1,1,0,1,0,0,0,0,0,0
61277,1,1,1,0,0,0,0,0,0,0,0,0
61278,0,0,0,1,0,0,0,0,0,0,0,0
61279,0,0,0,0,0,0,0,1,1,0,0,1
61280,1,1,0,0,0,0,0,0,1,0,1,0
61281,1,1,0,1,0,0,0,0,0,0,0,0
61282,1,1,1,0,0,0,0,0,0,0,0,0
61283,0,0,0,0,1,0,0,1,0,0,0,0
61284,0,0,0,1,0,0,1,1,0,0,0,0
61285,0,0,0,1,0,1,1,1,1,0,0,0
61286,1,1,0,0,0,0,0,0,0,0,0,1
61287,1,1,1,1,1,0,0,0,0,0,0,0
61288,0,0,0,1,0,0,1,1,0,0,0,0
61289,0,0,1,0,0,1,1,1,0,0,0,0
61290,0,0,0,0,0,0,1,0,0,0,0,0
61291,1,1,0,1,0,0,0,0,0,0,1,0
61292,0,1,0,1,0,0,0,0,0,0,0,0
61293,1,1,1,0,0,0,0,0,0,0,0,0
61294,0,0,0,1,0,0,0,0,1,0,0,0
61295,1,1,0,0,1,0,0,0,1,0,0,0
61296,0,0,0,0,0,0,1,1,0,0,0,0
61297,1,1,1,0,0,1,0,0,0,0,0,0
61298,0,0,1,0,0,0,0,0,0,0,0,1
61299,1,1,1,0,0,0,0,0,0,1,0,0
61300,1,1,0,1,0,0,0,0,1,0,0,0
61301,1,1,0,0,0,0,0,0,0,0,0,0
61302,0,0,0,0,0,0,0,0,0,0,0,0
61303,1,1,1,0,1,0,0,0,0,0,0,0
61304,1,1,0,0,0,0,0,0,0,0,0,0
61305,1,1,0,1,0,0,0,0,0,0,0,0
61306,0,0,0,1,1,0,0,0,0,0,0,0
61307,1,1,1,0,0,1,0,0,0,0,0,0
61308,0,1,0,0,0,0,1,0,0,0,0,0
61309,0,0,0,0,0,0,0,0,0,0,0,0
61310,1,1,1,1,0,1,0,0,0,0,0,0
61311,0,0,1,1,0,0,0,0,0,0,0,1
61312,0,0,1,0,1,0,1,1,0,1,0,0
61313,1,1,0,0,0,0,0,0,0,0,0,0
61314,1,1,0,0,0,0,0,0,0,0,0,0
61315,0,0,1,0,1,1,1,1,0,1,0,0
61316,1,1,1,0,0,1,0,0,0,0,0,0
61317,1,1,0,0,0,0,0,0,0,0,0,0
61318,0,1,0,0,0,0,1,1,0,0,0,0
61319,1,1,0,0,0,0,0,0,0,0,0,0
61320,0,0,1,0,1,0,0,0,0,0,0,0
61321,0,0,0,0,0,1,1,1,0,1,0,0
61322,1,1,0,0,0,0,0,0,1,0,1,0
61323,0,0,1,0,0,0,0,0,0,0,0,0
61324,2,1,1,0,0,0,0,0,0,1,0,0
61325,1,0,0,0,1,0,0,1,0,0,0,0
61326,1,0,1,1,0,0,0,0,0,0,0,0
61327,0,0,0,0,0,0,1,1,0,0,0,0
61328,1,1,1,0,0,1,0,0,0,0,0,0
61329,0,0,1,0,0,0,0,0,0,0,0,0
61330,1,1,0,1,0,0,0,0,0,0,0,0
61331,0,0,0,0,1,0,0,0,0,0,0,0
61332,1,1,1,0,1,0,0,0,0,0,0,0
61333,0,0,0,1,1,1,0,0,0,0,0,0
61334,2,1,0,0,0,0,0,0,1,0,0,0
61335,1,1,1,1,0,0,0,0,0,0,1,0
61336,0,0,0,0,0,0,0,0,0,0,0,0
61337,1,1,1,0,0,0,0,0,0,1,0,0
61338,1,1,0,1,0,0,0,0,0,0,0,0
61339,1,1,1,0,0,0,0,0,0,0,0,0
61340,0,0,0,0,0,0,0,0,0,0,0,0
61341,1,1,0,0,0,0,0,0,0,0,0,0
61342,0,0,0,0,0,0,0,1,0,0,0,0
61343,0,0,1,1,0,0,0,0,0,0,0,0
61344,0,0,1,0,0,1,1,1,0,0,0,0
61345,0,0,1,1,0,0,1,1,0,0,0,0
61346,0,0,1,0,0,0,0,0,0,0,0,0
61347,1,1,0,0,0,0,0,0,1,0,0,1
61348,1,1,0,1,1,0,0,0,0,0,0,0
61349,1,1,1,1,0,0,0,0,0,0,1,0
61350,0,1,1,1,0,1,0,0,0,0,0,0
61351,0,0,0,0,0,0,0,0,0,1,0,0
61352,0,0,1,0,0,1,1,1,0,1,0,0
61353,1,1,0,1,0,0,0,0,0,0,0,0
61354,0,0,1,0,0,0,0,0,0,1,0,1
61355,0,0,0,0,0,0,0,0,0,0,0,0
61356,1,1,0,0,1,0,0,0,0,0,0,0
61357,1,1,1,0,1,0,1,0,0,1,0,0
61358,0,0,1,0,0,0,0,0,0,1,0,0
61359,1,1,0,0,1,0,0,0,0,0,0,1
61360,0,0,1,1,0,0,0,0,0,0,0,0
61361,1,1,1,0,0,0,0,0,0,1,0,0
61362,1,1,1,0,1,0,0,0,0,0,0,0
61363,1,1,0,1,0,0,0,0,1,0,1,0
61364,1,1,1,0,0,0,0,0,0,0,0,0
61365,0,0,0,0,0,0,1,1,1,0,0,0
61366,0,1,0,0,0,0,0,0,0,1,0,0
61367,1,1,0,0,1,0,0,0,0,0,0,0
61368,1,1,0,1,0,0,0,0,0,0,0,0
61369,1,1,1,1,0,0,0,0,0,0,0,0
61370,0,0,1,0,0,1,1,1,0,0,1,0
61371,1,1,1,0,1,0,0,0,0,0,0,0
61372,1,1,1,0,1,0,0,0,0,0,0,0
61373,1,1,1,0,0,0,0,0,0,0,0,0
61374,1,1,1,0,1,0,0,0,0,0,0,0
61375,1,1,0,0,1,0,0,0,1,0,0,0
61376,1,1,1,0,1,0,0,0,0,0,0,0
61377,1,1,1,0,0,0,0,0,0,1,0,0
61378,1,1,0,0,0,0,0,0,0,0,0,0
61379,1,1,1,1,0,0,0,0,0,0,0,0
61380,0,0,1,1,0,0,0,0,0,0,0,0
61381,1,1,1,0,0,0,0,0,0,0,0,0
61382,0,0,1,1,0,1,0,0,0,0,1,0
61383,1,1,0,0,0,1,0,0,1,1,0,0
61384,0,0,1,0,1,0,0,0,0,0,0,0
61385,0,0,0,0,0,0,1,1,1,0,0,0
61386,0,0,0,0,0,1,1,1,0,1,1,0
61387,0,0,0,1,0,0,0,0,1,0,0,0
61388,1,1,1,0,0,0,0,0,0,0,0,0
61389,0,0,0,0,0,0,0,0,0,0,0,1
61390,1,1,0,1,0,1,0,0,0,0,0,0
61391,1,1,0,0,0,0,0,0,0,0,0,0
61392,1,2,1,0,0,0,0,0,0,1,0,0
61393,1,1,0,0,1,0,0,0,1,0,0,0
61394,0,0,1,0,0,0,0,0,0,0,0,0
61395,1,1,1,0,0,0,0,1,0,1,0,0
61396,1,1,1,0,0,0,0,0,0,0,0,0
61397,1,1,0,1,0,0,0,0,0,0,0,0
61398,1,1,1,1,1,0,0,0,0,0,0,0
61399,1,1,1,1,0,1,0,0,0,0,0,0
61400,0,0,0,0,0,0,0,0,0,0,0,0
61401,1,1,1,0,0,0,0,0,0,0,0,0
61402,1,0,1,0,1,0,0,0,0,0,0,0
61403,1,1,1,0,0,0,0,0,0,0,0,1
61404,1,1,1,1,0,1,0,0,0,0,0,0
61405,1,1,1,1,1,0,0,0,0,0,0,0
61406,1,1,0,0,0,0,0,0,0,0,0,0
61407,1,1,0,0,1,0,0,0,0,0,0,0
61408,1,1,1,1,0,1,0,0,0,0,0,0
61409,0,0,0,0,0,0,1,0,0,0,0,0
61410,0,0,1,0,0,0,0,0,0,0,0,0
61411,0,0,0,0,0,0,0,0,0,0,0,0
61412,1,1,1,1,0,0,0,0,0,0,0,0
61413,1,1,0,1,0,0,0,0,0,0,0,0
61414,1,1,1,0,0,0,0,0,0,0,0,0
61415,0,0,0,0,0,0,0,0,0,0,1,0
61416,1,1,1,0,1,0,0,1,0,0,0,0
61417,0,0,0,1,0,0,1,1,0,0,0,0
61418,1,1,1,0,0,0,0,0,0,0,0,0
61419,1,0,1,0,0,0,0,0,0,0,0,0
61420,1,1,0,0,0,0,0,0,0,0,0,0
61421,0,0,0,1,0,0,0,0,0,0,0,0
61422,1,1,1,0,1,0,0,0,0,0,0,0
61423,0,0,0,0,0,0,0,0,0,0,0,0
61424,0,0,0,0,0,0,0,0,0,0,0,0
61425,0,0,0,0,1,0,1,1,0,0,0,0
61426,1,1,1,1,0,0,0,0,0,0,0,0
61427,1,1,0,1,0,0,0,0,1,0,0,0
61428,0,0,1,0,0,0,0,0,0,0,0,0
61429,1,1,1,0,1,0,0,0,0,0,0,0
61430,0,0,0,0,0,0,1,1,0,0,0,0
61431,1,1,1,1,0,1,0,0,0,0,0,0
61432,0,0,1,0,0,0,0,0,0,0,0,0
61433,0,1,0,0,0,0,0,0,0,0,0,0
61434,0,0,0,0,0,0,0,0,0,0,0,0
61435,1,0,1,0,1,0,0,0,0,0,0,0
61436,1,0,0,0,0,1,0,0,0,0,0,0
61437,0,0,1,0,1,0,0,0,0,1,0,0
61438,0,0,0,0,0,0,1,1,0,0,0,0
61439,0,0,0,1,0,0,0,0,0,0,0,0
61440,1,1,0,1,0,0,0,0,0,0,0,0
61441,0,0,0,0,0,0,1,1,1,0,0,0
61442,1,1,1,0,0,0,0,0,0,0,0,0
61443,1,1,1,1,0,1,0,0,0,0,1,0
61444,2,1,1,0,0,1,0,0,0,0,0,0
61445,1,1,1,0,0,0,0,0,0,0,1,0
61446,1,1,0,1,1,1,0,0,0,0,0,0
61447,1,1,0,0,0,0,0,0,0,0,0,0
61448,0,0,0,1,1,0,0,0,0,0,0,0
61449,1,1,1,0,1,0,0,0,0,0,0,0
61450,1,1,0,1,0,0,0,0,0,0,0,0
61451,0,0,1,0,0,0,0,0,0,0,0,0
61452,1,1,1,0,1,0,0,1,0,0,0,0
61453,1,1,0,0,1,0,0,0,0,0,0,0
61454,0,0,0,1,1,0,0,0,0,0,0,0
61455,1,1,0,0,1,0,0,0,1,0,0,0
61456,1,1,0,1,0,0,0,0,0,0,0,0
61457,1,1,0,0,0,0,0,0,1,0,0,0
61458,1,1,0,0,0,0,0,0,1,0,0,0
61459,0,1,0,0,1,0,1,0,0,0,0,0
61460,0,0,0,0,0,0,0,0,0,0,0,0
61461,0,0,1,0,1,0,1,1,0,1,0,0
61462,1,0,1,0,0,0,0,0,0,0,0,0
61463,1,1,1,1,0,0,0,0,0,0,0,0
61464,1,1,1,0,0,0,0,0,0,0,0,0
61465,0,0,0,1,0,1,1,1,0,0,0,0
61466,1,1,0,1,1,0,0,0,1,0,0,1
61467,0,0,0,0,0,0,0,0,0,0,0,0
61468,1,1,1,1,0,0,0,0,0,0,0,0
61469,0,0,0,0,0,0,0,0,0,0,0,0
61470,1,1,1,1,0,0,0,0,0,0,1,0
61471,1,1,1,1,0,0,0,0,0,0,0,0
61472,0,0,0,0,1,0,1,1,0,0,0,0
61473,0,0,1,0,1,0,1,1,1,0,0,0
61474,1,1,0,1,1,0,0,0,1,0,0,0
61475,0,0,1,0,0,0,0,0,0,0,0,0
61476,0,0,0,0,1,0,0,0,1,0,0,1
61477,1,1,0,1,0,0,0,0,0,0,0,0
61478,1,1,0,1,1,0,0,0,0,0,0,0
61479,1,1,1,0,0,0,0,0,0,0,0,0
61480,1,0,0,0,0,0,0,0,0,0,0,0
61481,1,1,0,1,0,0,0,0,0,0,0,0
61482,0,0,0,1,0,0,0,0,0,0,0,0
61483,1,1,1,1,1,0,0,0,0,0,0,0
61484,1,2,0,1,0,0,1,0,1,0,0,0
61485,1,1,1,1,0,0,0,0,0,0,0,0
61486,1,1,0,1,1,0,0,0,0,0,0,1
61487,0,0,1,0,1,1,0,0,0,0,0,0
61488,1,1,1,0,0,1,0,0,0,0,0,0
61489,0,0,1,1,0,0,0,0,0,0,0,0
61490,0,0,0,0,0,1,1,1,1,0,0,0
61491,0,0,0,1,1,0,0,0,0,0,0,1
61492,1,1,1,1,0,0,0,0,1,0,1,0
61493,1,1,1,1,1,0,0,0,0,0,0,0
61494,0,0,1,0,0,0,0,0,0,1,0,0
61495,1,1,0,1,0,0,0,0,1,0,0,0
61496,0,0,0,1,0,0,1,1,1,0,0,0
61497,0,0,0,0,0,0,0,0,0,1,0,0
61498,1,1,0,0,1,0,0,0,0,0,0,0
61499,1,1,0,1,0,1,0,0,0,0,1,0
61500,1,1,0,1,0,0,0,0,0,0,0,0
61501,0,0,1,1,0,0,0,0,0,0,0,0
61502,0,0,0,0,0,0,0,0,0,0,0,0
61503,0,0,1,0,0,0,1,1,0,0,0,0
61504,0,0,0,0,1,0,0,0,0,0,0,0
61505,1,1,1,1,0,0,0,0,0,0,1,0
61506,0,0,1,0,1,0,1,1,0,0,0,0
61507,0,1,0,0,0,1,1,1,0,0,0,0
61508,0,0,0,1,0,0,1,1,1,0,0,0
61509,0,0,1,1,1,1,0,0,0,0,0,0
61510,1,1,1,0,0,0,0,0,0,0,0,0
61511,1,1,1,0,1,0,0,0,0,0,0,0
61512,1,1,0,0,0,0,0,0,1,0,0,0
61513,0,0,1,0,0,0,1,1,0,0,0,0
61514,0,0,1,1,1,0,0,0,0,0,0,0
61515,1,1,0,1,0,0,0,0,0,0,0,0
61516,0,0,0,0,0,0,0,0,0,0,0,0
61517,0,0,0,0,0,0,0,0,0,0,0,0
61518,0,0,0,0,1,0,0,0,0,0,0,0
61519,0,0,1,0,0,0,1,0,0,0,0,0
61520,0,0,1,0,1,1,0,0,0,0,0,0
61521,0,0,0,0,0,0,0,0,0,0,0,0
61522,0,0,1,0,0,0,0,0,0,0,0,0
61523,2,1,1,0,1,0,0,0,0,0,0,0
61524,1,1,1,1,1,1,0,0,0,0,0,0
61525,0,0,0,0,1,0,0,0,1,0,0,0
61526,1,1,0,0,0,0,0,0,1,0,0,0
61527,1,1,1,0,0,0,0,0,0,0,0,0
61528,1,1,0,0,0,1,0,0,1,0,1,0
61529,0,0,1,1,0,0,1,1,0,0,0,0
61530,1,1,1,1,0,0,0,0,0,0,1,0
61531,1,1,1,0,0,0,0,0,0,0,0,1
61532,1,1,1,0,0,0,0,0,0,0,0,0
61533,0,0,0,0,0,0,0,0,0,0,1,0
61534,1,1,1,0,1,1,0,0,0,1,0,0
61535,0,0,1,0,0,0,0,0,0,0,0,0
61536,0,0,0,1,1,0,1,1,1,0,0,0
61537,1,1,1,1,0,0,0,0,0,0,0,0
61538,1,1,1,0,0,1,0,0,0,1,0,0
61539,0,1,1,1,1,0,1,0,0,0,0,0
61540,1,1,0,0,0,0,0,0,0,1,0,0
61541,1,1,0,0,0,0,0,0,1,0,0,0
61542,1,1,1,1,0,0,0,0,0,0,0,1
61543,0,0,0,0,1,0,1,1,1,0,0,0
61544,1,1,0,0,1,0,0,0,0,0,0,0
61545,1,1,0,1,1,0,0,0,1,0,0,0
61546,1,1,1,1,1,0,0,0,0,0,0,0
61547,1,1,0,0,0,0,0,0,0,0,0,0
61548,1,1,0,0,0,0,0,0,0,0,0,0
61549,0,1,0,0,0,0,1,0,1,1,0,0
61550,1,1,0,0,0,0,0,0,0,0,0,0
61551,0,1,0,0,0,0,0,0,0,0,0,0
61552,1,1,1,1,0,0,0,0,0,0,0,0
61553,1,1,1,0,0,1,0,0,0,0,1,0
61554,1,1,1,0,0,1,0,0,0,0,0,0
61555,1,1,1,0,1,0,0,0,0,0,0,0
61556,1,1,1,1,0,0,0,0,0,0,0,0
61557,0,0,0,0,0,1,0,0,0,0,0,0
61558,1,1,0,0,0,0,0,0,0,0,1,0
61559,1,1,0,1,0,0,0,0,0,0,0,0
61560,1,1,1,1,0,0,0,0,0,0,1,0
61561,0,0,1,0,1,1,0,0,0,1,0,0
61562,1,1,1,0,0,0,0,0,0,0,0,0
61563,0,0,0,1,0,0,0,0,0,0,0,0
61564,1,1,1,0,1,0,0,0,0,0,0,0
61565,1,1,0,0,1,0,0,0,0,1,0,0
61566,0,0,0,0,0,0,1,1,1,0,1,0
61567,0,1,0,1,0,0,1,0,1,0,0,0
61568,0,0,1,0,0,0,0,1,0,1,0,0
61569,1,1,0,0,1,0,0,0,0,0,0,0
61570,1,1,0,1,0,0,0,0,0,0,0,1
61571,1,1,1,0,0,1,0,0,0,0,0,0
61572,0,0,0,0,0,0,0,0,1,0,0,0
61573,0,0,0,0,0,0,0,0,0,0,0,0
61574,1,1,1,1,1,0,0,0,0,0,0,0
61575,1,1,0,1,0,0,0,0,0,0,0,0
61576,1,1,0,0,0,0,0,0,0,0,0,0
61577,0,0,0,0,0,0,1,1,1,0,1,1
61578,0,0,0,0,1,0,0,0,1,0,0,0
61579,0,0,0,0,0,0,0,0,0,1,0,0
61580,0,0,1,0,0,0,1,1,0,0,0,0
61581,1,1,1,0,0,0,0,0,0,0,0,0
61582,1,1,1,1,0,0,0,0,0,0,0,0
61583,0,0,0,1,1,0,1,1,0,0,0,1
61584,1,1,1,0,1,0,0,0,0,0,0,0
61585,1,1,1,0,0,0,0,0,0,0,0,0
61586,1,1,1,1,0,0,0,0,0,0,0,0
61587,1,1,1,0,0,0,0,0,0,1,0,0
61588,1,1,0,0,1,0,0,0,0,0,0,0
61589,0,0,0,0,0,0,0,0,0,1,0,0
61590,1,1,0,0,1,0,1,0,1,0,0,0
61591,1,1,0,0,0,0,0,0,1,1,0,0
61592,0,0,0,1,0,0,0,0,0,0,0,0
61593,0,0,0,0,0,1,1,1,1,1,0,0
61594,1,1,0,0,0,0,0,0,1,1,0,0
61595,0,0,0,0,0,0,1,1,0,0,0,0
61596,1,1,0,0,0,0,0,0,0,0,1,0
61597,1,1,0,0,0,0,0,0,0,0,0,0
61598,1,1,1,0,0,0,0,0,0,0,0,0
61599,0,0,0,0,1,0,1,1,1,0,0,0
61600,1,1,1,1,0,1,0,0,0,0,0,0
61601,0,0,0,0,1,0,0,0,0,0,0,0
61602,0,0,0,1,0,0,0,0,0,0,0,0
61603,1,1,1,1,1,0,0,0,0,0,0,0
61604,1,1,0,0,0,0,0,0,0,0,0,0
61605,0,0,0,0,0,0,0,0,0,0,0,0
61606,1,1,1,0,1,0,0,0,0,0,0,0
61607,1,1,1,0,0,0,0,0,0,0,0,0
61608,0,0,1,1,0,1,0,0,0,0,0,0
61609,1,1,1,1,0,0,0,0,0,0,0,1
61610,1,1,0,1,0,0,1,0,1,0,0,0
