,San Andreas (Carrizo) rev,San Andreas (Cholame) rev,San Andreas (Mojave S),San Andreas (Coachella) rev,San Jacinto (Anza) rev,Garlock (West),San Andreas (Carrizo) rev output,San Andreas (Cholame) rev output,San Andreas (Mojave S) output,San Andreas (Coachella) rev output,San Jacinto (Anza) rev output,Garlock (West) output
3763,1,1,0,0,0,0,0,0,0,0,0,0
3764,0,0,1,1,0,0,0,0,0,0,0,0
3765,1,1,0,0,1,0,0,0,1,0,0,1
3766,1,1,0,0,0,0,0,0,0,1,0,0
3767,0,0,1,0,1,0,1,1,0,0,0,0
3768,0,0,0,0,0,0,0,0,0,0,0,0
3769,1,1,1,1,0,0,0,0,0,0,0,0
3770,1,1,1,0,1,0,0,0,0,0,0,0
3771,0,0,0,1,0,0,1,1,1,0,0,0
3772,0,0,0,0,0,0,0,0,0,0,1,0
3773,1,1,1,0,0,0,0,0,0,1,0,0
3774,0,0,0,0,0,0,1,1,1,0,0,0
3775,0,0,0,0,0,0,0,0,0,0,0,0
3776,1,1,1,1,1,1,0,0,0,0,0,0
3777,0,0,0,0,0,0,1,1,1,0,0,0
3778,0,0,0,1,0,0,0,0,0,0,0,0
3779,1,1,1,0,1,0,0,0,0,0,0,0
3780,0,0,0,0,0,0,1,1,1,1,0,0
3781,0,0,0,0,0,0,0,0,0,0,0,0
3782,1,1,1,0,1,0,0,0,0,0,0,0
3783,1,1,1,1,0,0,0,0,0,0,0,0
3784,0,0,0,0,0,0,1,1,1,0,0,1
3785,0,0,0,0,1,0,0,0,0,0,0,0
3786,1,1,1,1,0,0,0,0,0,0,0,0
3787,0,0,0,0,1,0,1,1,1,0,0,0
3788,0,0,0,0,0,0,0,0,0,1,0,0
3789,1,1,1,0,1,0,0,0,0,0,0,0
3790,1,1,1,0,0,0,0,0,0,0,0,0
3791,0,0,0,1,0,0,0,0,0,0,0,0
3792,1,1,1,0,1,1,0,0,0,0,0,0
3793,1,1,1,1,0,0,0,0,0,0,0,0
3794,0,0,0,0,0,0,0,0,0,0,0,0
3795,1,1,1,0,1,0,0,0,0,0,0,0
3796,1,1,1,1,0,0,0,0,0,0,0,0
3797,0,0,0,0,0,0,1,1,1,0,0,0
3798,0,0,0,0,1,0,0,0,0,0,0,0
3799,1,1,1,1,0,1,0,0,0,0,0,0
3800,1,1,0,0,0,0,0,0,0,0,0,0
3801,0,0,1,1,0,0,1,1,0,0,1,0
3802,0,0,0,0,0,0,0,0,1,0,0,0
3803,1,1,0,1,0,0,0,0,0,0,0,0
3804,0,0,1,0,0,0,1,1,0,0,0,0
3805,0,0,0,0,1,0,0,0,0,0,0,0
3806,1,1,1,1,0,0,0,0,0,0,0,0
3807,0,0,0,0,0,0,1,1,1,0,0,0
3808,0,0,0,1,0,1,0,0,0,0,1,0
3809,1,1,1,0,0,0,0,0,0,0,0,0
3810,0,0,0,1,0,0,1,1,1,0,0,0
3811,0,0,0,0,0,0,0,0,0,0,1,0
3812,1,1,1,0,0,0,0,0,0,0,0,1
3813,1,1,1,1,0,0,0,0,0,0,0,0
3814,0,0,0,1,0,0,0,0,0,0,1,0
3815,1,1,1,0,0,0,0,0,0,0,0,0
3816,1,1,1,0,0,0,0,0,0,0,0,1
3817,1,1,0,1,0,0,0,0,0,0,0,0
3818,0,0,1,0,1,0,0,0,0,0,0,0
3819,1,1,1,0,0,0,0,0,0,1,0,0
3820,1,1,0,0,0,0,0,0,0,0,0,0
3821,0,0,1,1,1,1,1,1,0,0,0,0
3822,0,0,1,0,0,0,0,0,0,0,0,0
3823,1,1,0,0,0,0,0,0,0,1,0,0
3824,1,1,1,0,0,0,0,0,0,0,0,0
3825,1,0,0,0,1,0,0,0,1,0,0,0
3826,1,1,0,1,0,1,1,0,0,0,0,0
3827,0,0,1,0,0,0,1,1,0,0,0,0
3828,0,0,1,0,1,0,0,0,0,0,0,0
3829,1,1,0,1,0,0,0,0,0,0,0,0
3830,1,1,1,0,0,0,1,0,0,0,0,0
3831,1,1,0,1,0,0,0,0,1,0,1,0
3832,1,0,0,0,0,0,1,0,0,0,0,0
3833,0,1,1,1,0,0,1,0,0,0,0,0
3834,0,0,0,0,0,0,1,1,0,0,0,0
3835,1,0,1,0,1,1,1,1,0,1,0,0
3836,1,1,1,0,0,0,0,0,0,0,0,0
3837,1,1,0,0,0,0,0,0,0,1,0,0
3838,1,1,1,0,1,0,0,0,0,0,0,0
3839,1,0,1,0,0,0,0,0,0,0,0,0
3840,1,1,0,1,0,0,0,0,0,0,0,1
3841,1,1,1,0,0,0,0,0,0,0,1,0
3842,1,1,1,1,0,0,0,0,0,0,0,0
3843,0,0,0,0,0,0,0,0,0,0,0,0
3844,1,1,1,0,0,0,0,0,0,0,0,0
3845,1,1,1,1,1,1,0,0,0,0,0,0
3846,1,0,1,0,0,0,0,1,0,0,0,0
3847,1,0,0,1,0,0,0,0,0,0,0,0
3848,0,1,1,0,1,0,1,0,0,0,0,0
3849,0,0,1,0,0,0,0,1,0,1,0,0
3850,1,0,0,0,0,0,0,0,1,0,1,1
3851,1,1,0,0,0,0,0,0,0,0,0,0
3852,0,0,1,1,0,0,1,1,0,0,0,0
3853,0,0,0,0,0,0,0,0,0,0,1,0
3854,1,1,1,0,0,1,0,0,0,1,0,0
3855,1,1,0,0,0,0,0,0,1,0,0,0
3856,1,0,0,0,0,0,0,0,0,0,0,0
3857,1,1,1,1,1,0,1,0,0,0,0,0
3858,1,1,0,0,0,0,0,0,0,0,0,0
3859,1,0,1,1,0,0,0,1,0,0,0,0
3860,1,0,1,0,1,1,0,0,0,0,0,0
3861,1,1,0,0,0,0,0,0,0,0,0,0
3862,1,0,1,1,0,1,0,1,0,0,0,0
3863,1,0,1,0,0,0,0,0,0,0,0,0
3864,1,1,0,1,1,0,0,0,0,0,0,0
3865,2,1,1,0,0,1,0,0,0,0,0,0
3866,1,1,1,1,0,0,0,0,0,0,0,0
3867,0,0,0,0,1,0,0,0,0,0,0,0
3868,1,1,1,1,0,0,0,0,0,0,0,0
3869,1,1,1,0,0,0,0,0,0,0,0,0
3870,0,0,0,1,0,0,1,1,1,0,1,0
3871,0,0,0,0,0,1,0,0,0,0,0,0
3872,1,1,1,1,0,0,0,0,0,0,0,0
3873,0,0,0,0,0,0,1,1,1,0,0,0
3874,0,0,0,0,1,0,0,0,0,0,0,0
3875,1,1,1,1,0,0,0,0,0,0,0,0
3876,1,1,1,0,0,1,0,0,0,0,0,0
3877,1,1,0,1,1,0,0,0,0,0,0,0
3878,0,0,1,0,0,0,1,1,0,0,0,0
3879,0,0,1,0,0,1,0,0,0,0,0,0
3880,1,1,0,1,0,0,0,0,0,0,0,0
3881,1,1,1,0,1,0,0,0,0,0,0,1
3882,1,0,1,1,0,0,1,1,0,0,0,0
3883,0,0,0,0,0,0,1,1,1,0,0,0
3884,0,0,0,1,1,0,0,0,0,0,0,0
3885,1,1,1,0,0,0,0,0,0,0,0,0
3886,1,1,0,1,0,0,0,0,0,0,0,0
3887,0,0,1,0,0,0,0,0,0,0,1,1
3888,1,1,1,1,0,0,0,0,0,0,0,0
3889,1,1,1,0,0,0,0,0,0,0,0,0
3890,0,0,0,1,0,0,1,1,1,0,0,0
3891,0,0,0,0,1,0,0,0,0,0,0,0
3892,1,1,1,0,0,0,0,0,0,0,0,0
3893,1,1,1,1,0,0,0,0,0,0,0,0
3894,0,0,0,0,0,1,0,0,0,0,1,0
3895,1,1,1,0,0,0,0,0,0,1,0,0
3896,1,1,1,0,0,1,0,0,0,0,0,0
3897,0,0,0,0,0,0,1,1,1,0,1,0
3898,0,0,0,1,0,0,0,0,0,0,0,0
3899,1,1,1,0,0,0,0,0,0,0,0,0
3900,1,1,0,0,0,0,0,0,1,0,1,0
3901,0,0,0,1,0,0,0,0,0,0,0,0
3902,1,1,1,0,0,0,0,0,0,0,0,0
3903,1,1,0,1,0,0,0,0,0,0,0,0
3904,1,1,1,0,1,0,0,1,0,0,0,0
3905,1,1,1,0,0,0,0,0,0,1,0,1
3906,0,1,0,0,0,0,1,1,1,0,0,0
3907,0,1,0,0,0,0,0,0,0,0,0,0
3908,1,1,1,1,1,0,0,0,0,0,0,0
3909,0,1,0,0,0,0,1,1,1,0,0,0
3910,0,1,0,1,0,0,0,0,0,0,0,0
3911,1,1,1,0,1,1,0,0,0,0,0,0
3912,1,1,1,1,0,0,0,0,0,0,0,0
3913,0,1,0,0,1,0,1,1,1,0,0,0
3914,0,1,0,1,0,0,0,0,0,0,1,0
3915,1,1,1,0,0,0,0,0,0,0,0,0
3916,1,1,0,0,1,1,0,0,0,0,0,0
3917,1,1,1,1,0,0,0,0,0,0,0,0
3918,0,0,1,0,1,0,0,0,0,0,0,0
3919,1,1,0,1,0,0,0,0,1,0,0,0
3920,1,1,0,1,0,0,0,0,0,0,0,0
3921,0,0,1,0,1,1,1,1,0,0,0,0
3922,0,0,0,1,0,0,1,1,1,0,0,0
3923,0,0,0,0,1,0,0,0,0,0,0,0
3924,1,1,1,1,0,0,0,0,0,0,1,0
3925,1,1,0,0,0,0,0,0,0,0,0,0
3926,0,0,1,1,0,1,0,0,0,0,0,0
3927,1,1,0,0,0,0,0,0,1,0,0,0
3928,1,1,0,0,1,0,0,0,0,0,0,0
3929,0,0,1,1,0,0,1,1,0,0,0,0
3930,1,0,0,0,0,0,0,0,1,0,0,0
3931,1,1,0,0,1,0,0,0,0,1,0,0
3932,1,1,1,0,0,1,0,0,0,0,0,0
3933,0,0,0,0,0,0,0,0,0,0,0,0
3934,1,1,1,1,1,1,0,0,0,0,0,0
3935,1,1,1,0,0,0,0,0,0,0,0,0
3936,0,0,0,1,0,1,1,1,0,0,0,0
3937,0,0,1,0,1,0,0,0,0,0,0,0
3938,1,1,0,0,0,0,0,0,0,0,0,0
3939,0,0,1,1,0,0,1,1,0,0,0,0
3940,0,0,0,0,0,0,0,0,1,0,1,0
3941,1,1,0,0,0,0,0,0,0,0,0,1
3942,1,1,1,1,0,0,0,0,0,0,0,0
3943,1,1,0,0,1,0,0,0,1,0,0,0
3944,0,0,0,1,0,0,1,1,0,0,0,0
3945,0,0,1,0,0,0,0,0,0,0,0,0
3946,1,1,0,0,0,0,0,0,0,0,1,0
3947,1,1,1,1,0,1,0,0,0,0,0,0
3948,0,0,0,0,0,0,0,0,0,0,0,0
3949,1,1,1,0,0,0,0,0,0,1,0,0
3950,1,1,1,0,1,1,0,0,0,0,0,0
3951,0,0,0,0,0,0,1,1,0,0,0,0
3952,0,0,1,1,0,0,0,0,0,0,0,0
3953,1,1,1,0,1,0,0,0,0,0,0,0
3954,1,1,0,0,0,0,0,0,0,1,0,0
3955,0,0,1,0,0,0,1,1,0,0,0,0
3956,0,0,1,0,0,1,0,0,0,1,0,0
3957,1,1,0,0,1,0,0,0,0,0,0,0
3958,2,1,1,0,0,0,0,0,0,0,0,0
3959,1,1,1,1,0,0,0,0,0,0,0,0
3960,0,0,0,0,1,0,1,1,1,0,0,0
3961,0,0,0,0,0,0,0,0,0,1,0,0
3962,1,1,1,0,0,0,0,0,0,0,0,0
3963,0,0,0,0,1,0,1,1,1,0,0,0
3964,0,0,0,1,0,0,0,0,0,0,0,0
3965,1,1,1,0,0,0,0,0,0,0,0,1
3966,0,0,0,0,1,0,1,1,0,1,0,0
3967,0,0,1,0,0,0,0,0,0,0,0,0
3968,1,1,0,0,0,0,0,0,1,0,0,0
3969,1,1,0,1,0,0,0,0,0,0,0,0
3970,0,0,1,0,1,0,1,1,0,0,0,1
3971,0,0,0,1,0,0,0,0,0,0,0,0
3972,1,1,1,0,0,0,0,0,0,0,0,0
3973,1,1,1,1,1,0,0,0,0,0,0,0
3974,0,0,0,0,0,0,1,1,0,0,0,0
3975,0,0,1,0,0,1,0,0,0,0,0,0
3976,1,1,1,1,0,0,0,0,0,0,0,0
3977,1,1,1,0,1,0,0,0,0,0,0,0
3978,0,0,0,0,0,0,1,1,1,1,0,0
3979,0,0,0,0,0,0,0,0,0,0,0,0
3980,1,1,1,0,1,0,0,0,0,0,0,0
3981,0,0,0,1,0,1,1,1,1,0,0,0
3982,0,0,0,1,0,0,0,0,0,0,0,0
3983,1,1,1,0,0,0,0,0,0,0,0,1
3984,1,1,1,0,1,0,0,0,0,0,0,0
3985,0,0,0,1,0,0,0,0,0,0,0,1
3986,1,1,1,0,0,0,0,0,0,0,0,0
3987,1,1,1,1,1,0,0,0,0,0,0,0
3988,0,0,0,0,0,0,0,0,0,0,0,0
3989,1,1,1,0,0,0,0,0,0,1,0,0
3990,1,1,0,0,1,0,0,0,1,0,0,0
3991,1,1,0,0,0,0,0,0,0,0,0,0
3992,0,0,1,1,1,1,1,1,0,0,0,0
3993,0,0,0,0,0,0,0,0,0,0,0,0
3994,1,1,1,0,1,0,0,0,0,1,0,0
3995,1,1,0,0,0,0,0,0,1,0,0,0
3996,0,0,0,0,0,1,1,1,0,0,0,0
3997,0,0,1,1,0,0,0,0,0,0,1,0
3998,1,1,0,0,0,0,0,0,1,0,0,1
3999,1,1,0,0,0,0,0,0,0,1,0,0
4000,0,0,1,0,0,0,1,1,0,0,1,0
4001,0,0,0,0,0,0,0,0,0,0,0,0
4002,1,1,1,1,0,0,0,0,0,0,0,0
4003,1,0,1,0,0,0,1,1,0,0,1,0
4004,1,0,0,0,0,1,0,0,0,0,0,0
4005,1,1,1,1,0,0,0,0,0,0,0,0
4006,1,1,1,0,0,1,0,0,0,0,0,0
4007,1,1,0,1,1,0,0,0,0,0,0,0
4008,0,0,1,0,0,0,1,1,0,0,0,0
4009,0,0,1,0,0,1,0,0,0,1,0,0
4010,1,1,0,0,0,0,0,0,0,0,1,0
4011,0,0,1,0,0,0,1,1,0,0,0,0
4012,0,0,0,1,0,0,0,0,1,0,0,0
4013,1,1,0,0,0,0,0,0,0,0,0,0
4014,1,1,1,1,1,1,0,0,0,0,0,0
4015,0,0,0,0,0,0,1,1,0,0,0,0
4016,0,0,1,0,0,0,0,0,0,1,0,0
4017,1,1,0,0,1,0,0,0,1,0,0,0
4018,1,1,0,0,0,1,0,0,0,0,0,0
4019,0,0,1,1,0,0,0,0,0,0,0,0
4020,1,1,0,0,1,0,0,0,0,0,0,0
4021,1,1,1,0,0,0,0,0,0,1,0,0
4022,0,0,1,0,0,0,0,0,0,0,0,0
4023,1,1,0,0,1,1,0,0,1,0,0,0
4024,1,1,0,1,0,0,0,0,0,0,0,0
4025,1,1,1,0,0,0,0,0,0,0,0,0
4026,0,0,0,0,1,0,0,0,1,1,0,0
4027,1,1,0,0,0,0,0,0,0,0,0,0
4028,1,1,1,0,0,0,0,0,0,0,0,0
4029,0,0,0,1,1,1,1,1,0,0,0,0
4030,0,0,1,0,0,0,0,0,0,0,0,0
4031,1,1,0,0,0,0,0,0,0,1,0,0
4032,0,0,1,0,1,0,1,1,0,0,0,0
4033,0,0,1,0,0,1,0,0,0,0,0,0
4034,1,1,0,1,0,0,0,0,1,0,0,0
4035,1,1,0,0,1,0,0,0,0,0,0,0
4036,0,0,1,1,0,0,0,0,0,0,0,0
4037,1,1,0,0,0,0,0,0,0,0,0,1
4038,1,1,1,0,1,0,0,0,0,0,0,0
4039,0,0,0,1,0,0,0,0,1,0,0,0
4040,1,1,0,0,0,0,0,0,0,0,0,0
4041,1,1,1,1,0,0,0,0,0,0,1,0
4042,1,1,1,0,0,0,0,0,0,0,0,0
4043,0,0,0,1,0,0,0,0,0,0,0,0
4044,1,1,1,0,0,1,0,0,0,0,0,0
4045,1,1,1,0,1,0,0,0,0,0,0,0
4046,0,0,0,1,0,0,0,0,0,0,0,0
4047,1,1,1,0,0,0,0,0,0,0,0,0
4048,1,1,1,1,1,0,0,0,0,0,0,0
4049,0,0,0,0,0,0,1,1,0,0,0,1
4050,0,0,1,0,0,0,0,0,0,1,0,0
4051,1,1,1,0,0,0,0,0,0,0,0,0
4052,1,1,1,0,1,0,0,0,1,0,0,0
4053,1,1,0,1,0,1,0,0,0,0,0,0
4054,1,1,1,0,0,0,0,0,0,0,0,0
4055,1,1,1,1,1,1,0,0,0,0,0,0
4056,0,0,0,0,0,0,1,1,1,0,0,0
4057,0,0,0,0,0,0,0,0,0,0,0,0
4058,1,1,1,1,1,0,0,0,0,0,0,0
4059,1,1,0,0,0,0,0,0,0,0,0,0
4060,0,0,1,1,0,1,1,1,0,0,0,0
4061,0,0,0,0,0,0,0,0,0,0,0,0
4062,1,1,1,0,1,0,0,0,0,0,0,0
4063,1,1,1,1,0,0,0,0,0,0,0,0
4064,0,0,0,0,0,0,0,0,0,0,0,0
4065,1,1,1,1,1,0,0,0,0,0,0,0
4066,1,1,1,0,0,0,0,0,0,0,0,0
4067,0,0,0,0,0,0,0,0,0,0,0,0
4068,1,1,1,1,0,0,0,0,0,0,1,0
4069,1,1,1,0,0,1,0,0,0,0,0,0
4070,0,0,0,1,0,0,1,1,1,0,0,0
4071,0,0,0,0,0,0,0,0,0,0,1,0
4072,1,1,1,1,0,0,0,0,0,0,0,0
4073,0,0,0,0,0,1,0,0,0,0,0,0
4074,1,1,1,1,0,0,0,0,0,0,0,0
4075,1,1,1,0,1,0,0,0,0,0,0,0
4076,1,1,0,0,0,0,0,0,0,0,0,0
4077,0,0,1,1,0,0,0,0,0,0,0,0
4078,1,1,1,0,0,1,0,0,0,0,1,0
4079,1,1,0,0,0,0,0,0,0,1,0,0
4080,0,0,1,0,0,0,1,1,0,0,0,0
4081,0,0,0,0,0,0,1,1,1,0,0,0
4082,0,1,0,1,1,0,0,0,0,0,0,0
4083,1,2,1,0,0,0,0,0,0,0,0,0
4084,1,1,1,1,1,0,0,0,0,0,0,0
4085,0,0,0,0,0,0,0,0,0,0,0,0
4086,1,1,1,1,0,0,0,0,0,0,0,0
4087,1,1,1,0,1,0,0,0,0,0,0,1
4088,0,0,0,0,0,0,1,1,1,0,0,0
4089,0,0,0,1,0,0,0,0,0,0,0,0
4090,1,1,1,0,1,0,0,0,0,0,0,0
4091,1,1,0,1,0,0,0,0,0,0,0,0
4092,0,0,1,0,0,0,1,1,0,0,0,0
4093,0,0,0,0,1,0,0,0,1,0,0,0
4094,1,1,0,1,0,1,0,0,0,0,0,0
4095,0,0,1,0,0,0,1,1,0,0,0,0
4096,0,0,0,1,1,0,0,0,1,0,0,1
4097,1,1,0,0,0,0,0,0,0,0,0,0
4098,1,0,1,1,0,0,0,1,0,0,0,0
4099,1,0,1,0,0,1,0,0,0,0,0,0
4100,0,1,0,0,1,0,1,0,0,1,0,0
4101,0,1,1,0,0,0,0,0,0,0,0,0
4102,1,0,0,0,0,0,1,1,1,0,0,0
4103,1,1,0,1,1,0,0,0,0,0,0,0
4104,0,0,1,0,0,0,0,0,0,0,0,0
4105,1,1,0,1,0,1,0,0,0,0,0,0
4106,1,1,1,0,1,0,0,0,0,0,0,0
4107,0,0,0,0,0,0,1,1,1,1,0,0
4108,0,0,0,0,0,0,0,0,0,0,0,0
4109,1,1,1,0,0,0,0,0,0,0,1,0
4110,1,1,1,1,0,0,0,0,0,0,0,0
4111,0,0,0,0,0,1,0,0,0,0,0,0
4112,1,1,1,0,0,0,0,0,0,1,0,0
4113,1,1,1,0,1,1,0,0,0,0,0,0
4114,0,0,0,0,0,0,1,1,0,0,0,0
4115,0,0,1,1,0,1,0,0,0,0,0,0
4116,1,1,0,0,1,0,0,0,1,0,0,0
4117,0,0,0,0,0,0,1,1,0,1,0,0
4118,0,0,1,0,0,0,0,0,0,0,0,0
4119,1,1,0,0,1,0,0,0,0,0,0,0
4120,1,1,1,1,0,0,0,0,0,0,0,0
4121,0,0,1,0,0,1,1,1,0,0,0,0
4122,0,0,0,1,0,0,0,0,0,0,1,0
4123,1,1,1,0,0,0,0,0,0,0,0,0
4124,0,0,1,1,0,0,1,1,0,0,0,0
4125,0,0,0,0,1,0,0,0,0,0,0,0
4126,1,1,1,1,0,1,0,0,0,0,0,0
4127,0,0,0,0,0,0,1,1,1,0,0,0
4128,0,0,0,0,1,0,0,0,0,0,0,0
4129,1,1,1,1,0,0,0,0,0,0,0,0
4130,1,1,1,0,0,1,0,0,0,0,0,0
4131,0,0,0,1,1,0,0,0,0,0,0,0
4132,1,1,1,0,0,0,0,0,0,0,0,0
4133,2,1,1,1,0,0,0,0,0,0,0,0
4134,0,0,0,0,1,0,1,1,0,0,0,0
4135,0,0,1,1,0,1,1,1,0,0,0,0
4136,0,0,1,0,0,1,0,0,0,0,0,0
4137,1,1,0,1,0,0,0,0,0,0,1,0
4138,0,0,1,0,0,0,1,1,0,0,0,0
4139,0,0,1,0,0,1,0,0,0,1,0,0
4140,1,1,0,0,1,0,0,0,0,0,0,0
4141,1,1,1,0,0,0,0,0,0,0,0,0
4142,0,0,1,1,0,0,0,0,0,0,0,0
4143,1,1,0,0,1,0,0,0,1,0,0,0
4144,1,1,0,1,0,1,0,0,0,0,0,0
4145,0,0,1,0,0,0,1,1,0,0,0,0
4146,0,0,0,0,0,0,0,0,0,0,1,0
4147,1,1,1,1,0,0,0,0,0,0,0,0
4148,1,1,1,0,0,0,0,0,0,0,0,0
4149,1,1,0,1,0,0,0,0,0,0,1,1
4150,0,0,1,0,0,0,1,1,0,0,0,0
4151,0,0,0,1,0,0,0,0,1,0,0,0
4152,1,1,0,0,0,0,0,0,0,0,1,0
4153,0,0,1,0,0,1,1,1,0,1,0,0
4154,0,0,0,0,0,0,1,0,1,0,0,0
4155,0,1,0,0,0,1,0,0,0,0,0,0
4156,1,0,1,1,1,0,0,1,0,0,0,0
4157,1,0,0,0,0,0,0,0,0,0,0,0
4158,0,1,1,0,1,0,1,0,0,1,0,0
4159,1,1,1,0,0,0,0,0,0,0,0,0
4160,1,0,1,0,0,1,0,0,0,0,0,0
4161,1,1,0,1,0,0,1,0,0,0,1,0
4162,0,0,1,0,0,0,1,1,0,0,0,0
4163,1,0,0,1,0,0,0,0,0,0,0,0
4164,1,1,1,0,0,0,1,0,1,0,1,0
4165,1,1,1,0,0,0,0,0,0,1,0,0
4166,1,1,1,0,0,0,0,0,0,0,0,0
4167,0,0,1,0,0,0,1,1,1,0,0,0
4168,0,0,1,1,1,0,0,0,0,0,0,0
4169,1,1,1,0,0,0,0,0,0,0,0,0
4170,1,1,1,0,0,0,0,0,0,0,0,1
4171,0,0,1,1,1,0,0,0,0,0,0,0
4172,1,1,0,0,0,0,0,0,0,0,0,0
4173,1,1,1,1,0,0,0,0,0,0,0,0
4174,0,0,1,0,1,0,1,1,0,0,0,0
4175,0,0,0,0,0,0,0,0,0,1,0,0
4176,1,1,1,0,0,0,0,0,0,0,0,0
4177,1,1,1,0,1,1,0,0,0,0,0,0
4178,0,0,0,1,0,0,0,0,0,0,0,0
4179,1,1,1,0,0,0,0,0,0,0,0,0
4180,1,1,1,1,1,0,0,0,0,0,0,0
4181,0,0,0,0,0,1,1,1,0,0,0,0
4182,0,0,1,0,0,0,0,0,0,1,0,0
4183,1,1,1,0,0,0,0,0,0,0,1,0
4184,1,1,0,0,0,0,0,0,0,0,0,0
4185,0,0,1,1,0,0,1,1,0,0,0,0
4186,0,0,1,0,1,1,0,0,0,0,0,0
4187,1,1,0,1,0,0,0,0,0,0,0,0
4188,1,1,1,0,0,0,0,0,0,0,1,0
4189,1,0,1,0,0,0,0,0,0,1,0,0
4190,1,1,0,0,0,1,1,0,1,0,1,0
4191,1,1,0,0,0,0,0,0,0,0,0,0
4192,1,0,1,1,0,0,1,1,0,0,1,0
4193,1,0,1,0,0,0,0,0,0,0,0,0
4194,1,1,0,1,1,0,0,0,0,0,0,0
4195,2,1,1,0,0,0,0,0,0,0,0,0
4196,1,1,1,0,0,0,0,0,0,0,0,1
4197,0,0,0,1,1,0,0,0,0,0,0,0
4198,1,1,1,0,0,1,0,0,0,0,0,0
4199,1,1,1,1,0,0,0,0,0,0,0,0
4200,1,1,0,0,1,0,0,0,0,0,0,0
4201,0,0,1,0,0,0,1,1,0,1,0,1
4202,0,0,0,0,0,0,0,0,0,0,0,0
4203,1,1,1,0,1,0,0,0,0,0,0,0
4204,1,1,1,1,0,0,0,0,0,0,0,0
4205,0,0,0,0,0,1,0,0,0,0,0,0
4206,1,1,1,0,0,0,0,0,0,0,1,0
4207,1,1,1,1,0,0,0,0,0,0,0,0
4208,0,0,0,0,0,0,1,1,1,0,0,0
4209,0,0,0,1,0,0,0,0,0,0,0,1
4210,1,1,1,0,1,0,0,0,0,0,0,0
4211,1,1,1,1,0,0,0,0,0,0,0,0
4212,0,0,0,0,0,0,0,0,0,0,0,0
4213,1,1,1,0,1,1,0,0,0,0,0,0
4214,1,1,1,1,0,0,0,0,0,0,0,0
4215,0,0,0,0,0,1,1,1,0,0,0,0
4216,0,0,1,1,0,0,0,0,0,0,1,0
4217,1,1,0,0,0,0,0,0,0,0,0,0
4218,0,0,1,0,0,0,1,1,0,1,0,0
4219,0,0,1,0,0,0,0,0,0,0,0,1
4220,1,1,0,0,1,0,0,0,0,0,0,0
4221,1,1,1,1,0,0,0,0,0,0,0,0
4222,0,0,0,0,0,0,1,0,1,1,0,0
4223,0,1,0,0,1,0,0,0,0,0,0,1
4224,1,1,1,1,0,0,0,0,0,0,0,0
4225,0,1,0,0,0,0,1,1,1,0,0,0
4226,0,0,0,1,0,0,0,0,0,0,1,0
4227,1,1,1,0,0,0,0,0,0,0,0,0
4228,2,1,1,0,0,1,0,0,0,1,0,0
4229,1,1,0,0,0,0,0,0,0,0,0,0
4230,1,0,1,0,1,0,0,1,0,0,0,0
4231,1,0,1,1,0,0,0,0,0,0,0,0
4232,0,1,0,0,1,0,0,0,0,0,0,0
4233,1,0,1,0,0,1,0,0,0,1,0,0
4234,1,1,1,0,1,0,0,0,0,0,0,0
4235,0,1,0,0,0,0,0,0,0,0,0,0
4236,1,0,1,1,0,0,0,1,0,0,0,0
4237,1,1,1,0,1,1,0,0,0,0,0,0
4238,0,1,0,1,0,0,0,0,0,0,0,0
4239,1,0,1,0,0,0,0,0,0,0,0,0
4240,1,1,0,0,1,0,0,0,1,1,0,0
4241,0,1,0,0,0,0,1,1,0,0,0,0
4242,0,1,1,1,0,1,0,0,0,0,0,0
4243,1,0,0,0,1,0,0,0,1,0,0,1
4244,1,1,0,0,0,0,0,0,0,1,0,0
4245,1,1,1,0,0,0,0,0,0,0,1,0
4246,1,0,1,0,0,1,0,1,0,0,0,0
4247,0,0,0,1,0,0,1,1,0,0,0,0
4248,0,0,1,0,0,0,0,0,0,0,0,0
4249,1,1,1,1,1,0,0,0,0,0,0,0
4250,1,1,1,0,0,0,0,0,0,0,0,0
4251,0,0,0,1,0,1,0,0,0,0,0,0
4252,2,1,1,0,1,0,0,0,0,0,0,0
4253,1,1,1,0,0,0,0,0,0,1,0,0
4254,1,1,0,0,0,0,0,0,1,0,0,0
4255,0,0,0,0,1,0,0,0,0,0,0,0
4256,1,1,1,1,0,1,0,0,0,0,0,0
4257,1,1,0,0,0,0,0,0,0,0,0,0
4258,0,0,1,0,1,0,1,1,0,1,0,0
4259,0,0,0,0,0,0,0,0,1,0,0,1
4260,1,1,0,0,0,0,0,0,0,0,0,0
4261,1,1,1,1,0,0,0,0,0,0,1,0
4262,0,0,0,0,0,0,0,0,0,0,0,0
4263,1,1,1,1,0,0,0,0,0,0,0,0
4264,1,1,1,0,1,1,0,0,0,0,0,0
4265,0,0,0,1,0,0,1,1,1,0,0,0
4266,0,0,0,0,0,0,0,1,0,0,0,0
4267,1,0,1,0,1,0,0,0,0,1,0,0
4268,1,1,0,0,0,0,0,0,0,0,0,0
4269,1,1,1,1,0,1,0,0,0,0,0,0
4270,0,0,0,0,1,0,1,1,1,0,0,0
4271,0,0,0,0,0,0,0,0,0,0,0,0
4272,1,1,1,1,0,0,0,0,0,0,0,0
4273,0,0,1,0,1,0,1,1,0,0,0,0
4274,0,0,0,1,0,1,0,0,0,0,0,0
