,s0,s1,s2,s3,s4,s5,q0,q1,q2,q3,q4,q5
25381,6,6,5,3,2,1,0,0,0,1,1,0
25382,6,6,5,3,2,1,0,0,0,1,1,0
25383,6,6,5,3,3,1,0,0,0,1,0,0
25384,5,6,5,3,3,1,1,1,0,1,0,0
25385,5,6,5,3,3,1,1,1,0,1,0,0
25386,5,6,5,3,3,1,1,1,0,1,0,0
25387,5,6,5,4,3,1,1,1,1,0,0,0
25388,5,6,5,4,3,1,1,1,1,0,0,0
25389,5,6,5,4,3,1,1,1,1,0,0,0
25390,5,6,5,4,3,1,1,1,1,0,0,0
25391,5,6,5,4,3,1,1,1,1,0,0,0
25392,5,5,5,4,3,1,1,1,1,0,0,0
25393,5,5,5,4,3,1,1,1,1,0,0,0
25394,6,6,5,3,3,1,0,0,1,0,0,0
25395,6,6,5,3,3,1,0,0,1,0,0,0
25396,6,6,5,3,3,1,0,0,1,0,0,0
25397,6,6,5,3,3,1,0,0,0,0,0,0
25398,6,6,5,3,2,1,0,0,0,0,0,0
25399,6,6,5,3,2,1,0,0,0,0,0,0
25400,6,6,5,3,2,1,0,0,0,0,0,0
25401,6,6,5,3,2,1,1,1,0,0,0,0
25402,6,6,5,3,2,1,1,1,0,0,0,0
25403,6,6,5,3,2,1,1,1,0,0,0,0
25404,5,6,5,3,2,1,1,1,0,0,0,0
25405,5,6,5,3,2,1,1,1,0,1,0,0
25406,5,6,5,3,2,1,1,1,0,1,0,0
25407,5,6,5,3,2,1,1,1,1,1,0,0
25408,5,6,5,3,2,1,1,1,1,1,0,0
25409,5,6,5,3,2,1,1,1,1,1,0,0
25410,5,6,5,3,2,1,1,1,1,1,0,0
25411,6,6,5,3,2,1,0,0,1,1,0,0
25412,6,6,5,3,2,1,0,0,1,1,0,0
25413,6,6,5,3,2,1,0,0,1,1,0,0
25414,6,6,5,3,2,1,0,0,1,1,0,0
25415,6,6,5,4,2,1,0,0,1,0,0,0
25416,6,6,5,4,2,1,1,1,1,0,0,0
25417,6,6,6,4,2,1,1,1,0,0,0,0
25418,6,6,5,4,2,1,1,1,0,0,0,0
25419,6,6,5,4,2,1,1,1,0,0,0,0
25420,6,6,5,4,2,1,1,1,0,0,0,0
25421,6,6,5,4,2,1,1,1,0,0,1,0
25422,6,6,5,4,2,1,1,1,0,0,1,0
25423,6,6,5,4,2,1,1,1,0,0,1,0
25424,6,6,5,4,2,1,1,1,0,0,1,0
25425,5,5,5,3,2,1,1,1,0,0,1,0
25426,6,6,5,3,2,1,0,0,0,0,1,0
25427,6,6,5,3,2,1,0,0,1,0,1,1
25428,6,6,5,3,2,1,0,0,1,0,1,1
25429,6,6,5,3,2,1,0,0,1,0,1,1
25430,6,6,5,3,2,1,0,0,1,0,1,1
25431,6,6,5,3,3,1,1,1,1,0,0,1
25432,6,6,5,3,3,1,1,1,1,0,0,1
25433,6,6,5,3,3,1,1,1,1,0,0,1
25434,6,6,5,3,3,1,1,1,1,0,0,1
25435,6,6,5,3,3,1,1,1,1,0,0,1
25436,6,6,4,3,3,1,1,1,1,1,0,1
25437,6,6,5,3,3,1,1,1,0,1,0,0
25438,6,6,5,3,3,1,1,1,0,1,0,0
25439,6,6,5,3,3,1,1,1,0,1,0,0
25440,6,6,5,3,2,1,1,1,0,1,0,0
25441,7,7,5,3,2,1,0,0,0,1,0,0
25442,7,7,5,3,2,1,0,0,0,1,0,0
25443,7,7,5,3,2,1,0,0,0,1,0,0
25444,7,7,5,3,2,1,0,0,0,1,0,0
25445,7,7,5,3,2,1,0,0,0,1,0,0
25446,6,6,5,4,2,1,0,0,0,0,0,0
25447,6,6,5,4,2,1,0,0,0,0,0,0
25448,6,6,5,4,2,1,0,0,1,0,0,0
25449,6,6,5,4,2,1,0,0,1,0,0,0
25450,6,6,5,4,2,1,1,1,1,0,0,0
25451,6,6,5,4,2,1,1,1,1,0,0,0
25452,6,6,5,4,2,1,1,1,1,0,0,0
25453,6,6,5,4,2,1,1,1,1,0,0,0
25454,6,6,5,4,2,1,1,1,1,0,0,0
25455,6,6,5,4,2,1,1,1,1,0,0,0
25456,6,6,5,3,2,1,1,1,1,0,0,0
25457,6,6,5,3,2,1,1,1,1,0,0,0
25458,6,6,5,3,2,1,1,1,0,0,0,0
25459,6,6,5,3,2,1,1,1,0,0,0,0
25460,7,7,5,3,2,1,0,0,0,0,0,0
25461,7,7,5,3,2,1,0,0,0,0,0,0
25462,6,6,5,3,2,1,0,0,0,0,1,0
25463,6,6,5,3,2,1,0,0,0,0,1,0
25464,6,6,5,3,2,1,0,0,0,0,1,0
25465,6,6,5,3,2,1,0,0,0,0,1,0
25466,6,6,5,3,2,1,0,0,0,0,1,0
25467,6,6,5,3,2,1,0,0,0,1,1,0
25468,6,6,5,3,2,1,1,1,1,1,1,0
25469,6,6,5,3,2,1,1,1,1,1,1,0
25470,6,6,5,3,2,1,1,1,1,1,1,0
25471,6,6,5,3,2,1,1,1,1,1,1,0
25472,6,6,5,3,3,1,1,1,1,1,0,0
25473,6,6,5,3,3,1,1,1,1,1,0,0
25474,6,6,5,3,3,1,1,1,1,1,0,0
25475,6,6,5,3,3,1,1,1,1,1,0,0
25476,6,6,5,3,3,1,1,1,1,1,0,0
25477,5,5,4,4,3,1,1,1,1,0,0,0
25478,6,6,5,4,3,1,0,0,0,0,0,0
25479,6,6,5,4,3,1,0,0,0,0,0,0
25480,6,6,5,4,3,1,0,0,0,0,0,0
25481,6,6,5,4,3,1,0,0,0,0,0,0
25482,6,6,5,4,3,1,0,0,0,0,0,0
25483,6,6,5,4,2,1,0,0,0,0,0,0
25484,6,6,5,4,2,1,0,0,0,0,0,0
25485,6,6,5,4,2,1,0,0,0,0,0,0
25486,6,6,5,4,2,1,0,0,0,0,0,0
25487,6,6,5,3,2,1,1,1,1,0,0,0
25488,6,6,5,3,2,1,1,1,1,0,0,0
25489,6,6,5,3,2,1,1,1,1,0,0,0
25490,6,6,5,3,2,1,1,1,1,0,0,0
25491,6,6,5,3,2,1,1,1,1,0,0,0
25492,6,6,5,3,2,1,1,1,1,0,0,0
25493,6,6,5,3,2,1,1,1,1,0,0,0
25494,5,5,5,3,2,1,1,1,1,0,0,0
25495,5,5,5,3,2,1,1,1,1,0,0,0
25496,5,5,5,3,2,1,1,1,1,1,0,0
25497,6,6,5,3,2,1,0,0,0,1,0,0
25498,6,6,5,3,2,1,0,0,0,1,0,0
25499,6,6,5,3,2,1,0,0,0,1,0,0
25500,6,6,5,3,2,1,0,0,0,1,0,0
25501,6,6,5,3,2,1,0,0,0,1,0,0
25502,6,6,5,3,2,1,0,0,0,1,0,0
25503,6,6,5,3,2,1,0,0,0,1,0,0
25504,6,6,5,3,2,1,1,1,0,1,1,0
25505,6,6,5,3,2,1,1,1,0,1,1,0
25506,6,6,5,4,2,1,1,1,0,0,1,0
25507,6,6,5,4,2,1,1,1,1,0,1,0
25508,6,6,5,4,2,1,1,1,1,0,1,0
25509,6,6,5,4,2,1,1,1,1,0,1,0
25510,6,6,5,4,2,1,1,1,1,0,1,0
25511,5,5,5,4,2,1,1,1,1,0,1,0
25512,5,5,5,4,2,1,1,1,1,0,1,0
25513,5,5,5,4,2,1,1,1,1,0,1,0
25514,6,6,5,4,3,1,0,0,1,0,0,0
25515,6,6,5,3,3,1,0,0,1,0,0,0
25516,6,6,5,3,3,1,0,0,1,0,0,0
25517,6,6,5,3,3,1,0,0,0,0,0,0
25518,6,6,5,3,3,1,0,0,0,0,0,0
25519,6,6,5,3,3,1,0,0,0,0,0,0
25520,6,6,5,3,3,1,0,0,0,0,0,0
25521,6,6,5,3,3,1,0,0,0,0,0,0
25522,6,6,5,3,3,1,1,1,0,0,0,0
25523,6,6,5,3,3,1,1,1,0,0,0,0
25524,6,6,5,3,3,1,1,1,0,0,0,0
25525,6,6,5,3,3,1,1,1,0,0,0,0
25526,5,5,5,3,3,1,1,1,0,1,0,0
25527,5,5,5,3,3,1,1,1,0,1,0,0
25528,5,5,5,3,3,1,1,1,0,1,0,0
25529,5,5,5,3,3,1,1,1,0,1,0,0
25530,5,5,5,3,3,1,1,1,1,1,0,0
25531,5,5,5,3,2,1,1,1,1,1,0,0
25532,6,6,5,3,2,1,0,0,1,1,0,0
25533,6,6,5,3,2,1,0,0,1,1,0,0
25534,6,6,5,3,2,1,0,0,1,1,0,0
25535,6,6,5,3,2,1,0,0,1,1,0,0
25536,6,6,5,4,2,1,1,1,1,0,0,0
25537,6,6,4,4,2,0,1,1,1,0,0,0
25538,6,6,4,4,2,0,1,1,1,0,0,0
25539,6,6,4,4,2,0,1,1,1,0,0,0
25540,6,6,5,4,2,0,1,1,0,0,0,0
25541,5,5,5,4,2,0,1,1,0,0,0,0
25542,5,5,5,4,2,0,1,1,0,0,0,0
25543,5,5,5,4,2,0,1,1,0,0,1,0
25544,5,5,5,4,2,0,1,1,0,0,1,0
25545,5,5,5,4,2,0,1,1,0,0,1,0
25546,6,6,5,3,2,0,0,0,0,0,1,0
25547,6,6,5,3,2,0,0,0,0,0,1,0
25548,6,6,5,3,2,0,0,0,0,0,1,0
25549,6,6,5,3,2,0,0,0,0,0,1,0
25550,6,6,5,3,2,0,0,0,0,0,1,0
25551,6,6,5,3,2,0,0,0,1,0,1,0
25552,6,6,5,3,2,0,1,1,1,0,1,1
25553,6,6,5,3,3,0,1,1,1,0,0,1
25554,6,6,5,3,3,0,1,1,1,0,0,1
25555,6,6,5,3,3,0,1,1,1,0,0,1
25556,6,6,5,3,3,0,1,1,1,0,0,1
25557,6,6,5,3,3,0,1,1,1,0,0,1
25558,6,6,4,3,3,0,1,1,1,0,0,1
25559,6,6,4,3,3,0,1,1,1,1,0,1
25560,5,5,4,3,3,0,1,1,1,1,0,1
25561,5,5,5,3,3,0,1,1,0,1,0,1
25562,6,6,5,3,3,1,0,0,0,1,0,0
25563,6,6,5,3,3,1,0,0,0,1,0,0
25564,6,6,5,3,3,1,0,0,0,1,0,0
25565,6,6,5,3,3,1,0,0,0,1,0,0
25566,6,6,5,3,3,1,0,0,0,1,0,0
25567,6,6,5,3,3,1,0,0,0,1,0,0
25568,6,6,5,3,3,1,1,1,1,1,0,0
25569,6,6,5,4,3,1,1,1,1,0,0,0
25570,6,6,5,4,3,1,1,1,1,0,0,0
25571,6,6,5,4,3,1,1,1,1,0,0,0
25572,6,6,5,4,2,1,1,1,1,0,0,0
25573,6,6,5,4,2,1,1,1,1,0,0,0
25574,6,6,5,4,2,1,1,1,1,0,0,0
25575,6,6,5,4,2,1,1,1,1,0,0,0
25576,6,6,5,4,2,1,1,1,1,0,0,0
25577,6,6,5,3,2,1,1,1,1,0,0,0
25578,6,6,5,3,2,1,0,0,0,0,0,0
25579,6,6,5,3,2,1,0,0,0,0,0,0
25580,6,6,5,3,2,1,0,0,0,0,0,0
25581,6,6,5,3,2,1,0,0,0,0,0,0
25582,6,6,5,3,2,1,0,0,0,0,0,0
25583,6,6,5,3,2,1,0,0,0,0,0,0
25584,6,6,5,3,2,1,0,0,0,0,1,0
25585,6,6,5,3,2,1,0,0,0,0,1,0
25586,6,6,5,3,2,1,0,0,0,0,1,0
25587,6,6,5,3,2,1,0,0,0,0,1,0
25588,6,6,5,3,2,1,1,1,1,0,1,0
25589,6,6,5,3,2,1,1,1,1,0,1,0
25590,6,6,5,3,2,1,1,1,1,0,1,0
25591,6,6,5,3,2,1,1,1,1,0,1,0
25592,6,6,5,3,2,1,1,1,1,0,1,0
25593,6,6,5,3,2,1,1,1,1,1,1,0
25594,6,6,5,3,3,1,1,1,1,1,0,0
25595,6,6,5,3,3,1,1,1,1,1,0,0
25596,6,6,5,3,3,1,1,1,1,1,0,0
25597,5,5,4,3,3,1,1,1,1,1,0,0
25598,6,6,5,3,3,1,0,0,0,1,0,0
25599,6,6,5,3,3,1,0,0,0,1,0,0
25600,6,6,5,3,3,1,0,0,0,1,0,0
25601,6,6,5,3,3,1,0,0,0,1,0,0
25602,6,6,5,3,3,1,0,0,0,1,0,0
25603,6,6,5,4,3,1,0,0,0,0,0,0
25604,6,6,5,4,3,1,0,0,0,0,0,0
25605,6,6,5,4,3,1,0,0,0,0,0,0
25606,6,6,5,3,3,1,1,1,0,0,0,0
25607,6,6,5,3,3,1,1,1,0,0,0,0
25608,6,6,5,3,3,1,1,1,1,0,0,0
25609,6,6,5,3,3,1,1,1,1,0,0,0
25610,6,6,5,3,3,1,1,1,1,0,0,1
25611,6,6,5,3,3,1,1,1,1,0,0,1
25612,6,6,5,3,3,1,1,1,1,0,0,1
25613,6,6,5,3,3,1,1,1,1,0,0,1
25614,5,5,5,3,2,1,1,1,1,0,0,1
25615,5,5,5,3,2,1,1,1,1,0,0,1
25616,6,6,5,3,2,1,0,0,1,0,0,1
25617,6,6,4,3,2,1,0,0,1,0,0,1
25618,6,6,5,3,2,1,0,0,0,0,0,1
25619,6,6,5,3,2,1,0,0,0,0,0,1
25620,6,6,5,3,2,2,0,0,0,0,0,0
25621,6,6,5,3,2,2,0,0,0,1,0,0
25622,6,6,5,3,2,2,0,0,0,1,0,0
25623,6,6,5,3,2,2,0,0,0,1,0,0
25624,6,6,5,3,2,2,0,0,0,1,0,0
25625,6,6,5,3,2,2,1,1,1,1,0,0
25626,6,6,5,3,2,2,1,1,1,1,0,0
25627,6,6,5,3,2,2,1,1,1,1,0,0
25628,6,6,5,3,2,2,1,1,1,1,1,0
25629,6,6,5,3,2,2,1,1,1,1,1,0
25630,6,6,5,3,2,2,1,1,1,1,1,0
25631,6,6,5,4,2,2,1,1,1,0,1,0
25632,5,5,5,4,2,2,1,1,1,0,1,0
25633,5,5,5,4,2,2,1,1,1,0,1,0
25634,5,5,5,4,2,2,1,1,1,0,1,0
25635,6,6,6,4,2,2,0,0,0,0,1,0
25636,6,6,6,3,2,2,0,0,0,0,1,0
25637,6,6,6,3,2,2,0,0,0,0,1,0
25638,6,6,6,3,3,2,0,0,0,0,0,0
25639,6,6,6,3,3,2,0,0,0,0,0,0
25640,6,6,5,3,3,2,0,0,0,0,0,0
25641,6,6,5,3,3,2,0,0,0,0,0,0
25642,6,6,5,3,3,2,0,0,0,0,0,0
25643,6,6,5,3,3,2,0,0,0,0,0,0
25644,6,6,5,3,3,2,0,0,0,0,0,0
25645,6,6,5,3,3,2,0,0,0,0,0,0
25646,5,5,5,3,3,2,1,1,1,0,0,0
25647,5,5,5,3,3,2,1,1,1,0,0,0
25648,5,5,5,3,3,2,1,1,1,0,0,0
25649,5,5,5,3,3,2,1,1,1,0,0,0
25650,5,5,5,3,3,2,1,1,1,0,0,0
25651,5,5,5,3,3,2,1,1,1,0,0,0
25652,5,5,5,3,3,2,1,1,1,0,0,0
25653,5,5,5,3,2,2,1,1,1,0,0,0
25654,5,5,5,3,2,2,1,1,1,0,0,0
25655,5,5,5,3,2,2,1,1,1,0,0,0
25656,6,6,6,3,2,2,0,0,0,1,0,0
25657,6,6,6,3,2,2,0,0,0,1,0,0
25658,6,6,6,3,2,2,0,0,0,1,0,0
25659,6,6,6,3,2,2,0,0,0,1,1,0
25660,6,6,6,3,2,2,0,0,0,1,1,0
25661,6,6,5,3,2,2,0,0,0,1,1,0
25662,5,5,5,3,2,1,0,0,0,1,1,0
25663,5,5,5,3,2,1,1,1,1,1,1,0
25664,5,5,5,3,2,1,1,1,1,1,1,1
25665,5,5,5,3,2,1,1,1,1,1,1,1
25666,5,5,5,4,2,1,1,1,1,0,1,1
25667,5,5,5,4,2,1,1,1,1,0,1,1
25668,5,5,5,4,2,1,1,1,1,0,1,1
25669,5,5,5,3,3,1,1,1,1,0,0,1
25670,5,5,5,3,3,1,1,1,1,0,0,1
25671,5,5,5,3,3,1,1,1,1,0,0,1
25672,5,5,5,3,3,1,1,1,1,0,0,1
25673,6,6,6,3,3,1,0,0,0,0,0,1
25674,6,6,6,3,3,2,0,0,0,0,0,0
25675,6,6,6,3,3,2,0,0,0,0,0,0
25676,6,6,6,3,3,2,0,0,0,0,0,0
25677,6,6,6,3,3,2,0,0,0,0,0,0
25678,5,5,5,3,3,2,1,1,0,0,0,0
25679,5,5,5,3,3,2,1,1,0,0,0,0
25680,5,5,5,3,3,2,1,1,0,0,0,0
25681,5,5,5,3,3,2,1,1,0,0,0,0
25682,5,5,5,3,3,2,1,1,1,0,0,0
25683,5,5,5,3,3,2,1,1,1,0,0,0
25684,5,5,5,3,3,2,1,1,1,1,0,0
25685,5,5,5,3,3,2,1,1,1,1,0,0
25686,5,5,5,3,3,2,1,1,1,1,1,0
25687,5,5,5,3,3,2,1,1,1,1,1,0
25688,6,6,5,3,3,2,0,0,1,1,1,0
25689,6,6,5,3,3,2,0,0,1,1,1,0
25690,6,6,5,3,3,2,0,0,1,1,1,0
25691,6,6,5,3,3,2,0,0,1,1,1,0
25692,6,6,6,3,3,2,0,0,0,1,1,0
25693,6,6,6,3,3,2,0,0,0,1,1,0
25694,6,6,6,4,2,2,1,1,0,0,1,0
25695,6,6,6,4,2,2,1,1,0,0,1,0
25696,6,6,6,4,3,2,1,1,0,0,0,0
25697,6,6,6,4,3,2,1,1,0,0,0,0
25698,5,5,5,4,3,2,1,1,0,0,0,0
25699,5,5,5,4,3,2,1,1,0,0,0,0
25700,5,5,5,4,3,2,1,1,0,0,0,0
25701,5,5,5,4,3,2,1,1,0,0,0,0
25702,5,5,5,4,3,2,1,1,1,0,0,0
25703,5,5,5,3,3,2,1,1,1,0,0,0
25704,6,6,5,3,3,2,0,0,1,0,0,0
25705,6,6,5,3,3,2,0,0,1,0,0,0
25706,6,6,5,3,3,2,0,0,1,0,0,0
25707,6,6,5,3,3,2,0,0,1,0,0,0
25708,6,6,5,3,3,2,0,0,1,0,0,0
25709,6,6,5,3,3,2,0,0,1,0,0,0
25710,6,6,5,3,3,2,0,0,1,0,0,0
25711,6,6,5,3,3,2,1,1,1,0,0,0
25712,6,6,6,3,3,2,1,1,0,0,0,0
25713,6,6,6,3,3,2,1,1,0,0,0,0
25714,6,6,6,3,3,2,1,1,0,0,0,0
25715,6,6,6,3,3,2,1,1,0,0,0,0
25716,5,5,6,3,3,2,1,1,0,0,0,0
25717,5,5,6,3,3,2,1,1,0,0,1,0
25718,5,5,5,3,3,2,1,1,0,0,1,0
25719,5,5,5,3,3,2,1,1,0,1,1,0
25720,5,5,5,3,3,1,1,1,0,1,1,0
25721,6,6,5,3,3,1,0,0,0,1,1,0
25722,6,6,5,3,3,1,0,0,0,1,1,0
25723,6,6,5,3,3,1,0,0,0,1,1,0
25724,6,6,5,3,3,1,0,0,0,1,1,0
25725,6,6,5,3,3,1,0,0,1,1,1,0
25726,6,6,5,3,3,1,0,0,1,1,1,0
25727,6,6,5,3,4,1,0,0,1,1,0,0
25728,6,6,5,3,4,1,0,0,1,1,0,0
25729,6,6,5,4,4,1,1,1,1,0,0,0
25730,6,6,5,4,4,1,1,1,1,0,0,0
25731,6,6,5,3,4,1,1,1,1,0,0,0
25732,6,6,5,3,4,1,1,1,1,0,0,0
25733,6,6,5,3,4,1,1,1,1,0,0,0
25734,6,6,5,3,4,1,1,1,1,0,0,0
25735,5,5,5,3,4,1,1,1,0,0,0,0
25736,5,5,5,3,4,1,1,1,0,0,0,0
25737,5,5,5,3,4,1,1,1,0,0,0,0
25738,5,5,5,3,3,1,1,1,0,0,0,0
25739,6,6,5,3,3,1,0,0,0,0,0,0
25740,6,6,5,3,3,1,0,0,0,0,0,0
25741,6,6,5,3,3,1,1,0,0,0,0,0
25742,6,6,5,3,3,1,1,0,0,0,0,0
25743,6,6,5,3,3,1,2,1,0,0,0,0
25744,6,6,5,3,3,1,2,1,1,0,0,0
25745,6,6,5,3,3,1,2,1,1,0,0,0
25746,6,6,5,3,3,1,2,1,1,0,0,0
25747,6,6,5,3,3,1,2,1,1,0,0,0
25748,6,6,5,3,3,1,2,1,1,0,0,0
25749,6,6,5,3,3,1,2,1,1,1,0,0
25750,6,6,5,3,3,1,2,1,1,1,0,0
25751,7,6,5,3,3,1,1,1,1,1,0,0
25752,7,6,5,3,3,1,1,1,1,1,0,0
25753,8,7,5,3,3,1,0,0,1,1,0,0
25754,8,7,6,3,3,1,0,0,0,1,0,0
25755,8,7,6,3,3,1,0,0,0,1,0,0
25756,7,6,5,3,3,1,0,0,0,1,0,0
25757,7,6,5,3,3,1,0,0,0,1,0,0
25758,7,6,5,3,3,1,0,0,0,1,0,0
25759,7,6,5,4,3,1,0,0,0,0,0,0
25760,7,6,5,4,3,1,1,1,1,0,0,0
25761,7,6,5,4,3,1,1,1,1,0,1,0
25762,7,6,5,4,3,1,1,1,1,0,1,0
25763,7,6,5,4,3,1,1,1,1,0,1,0
25764,7,6,5,4,3,1,1,1,1,0,1,0
25765,7,6,5,4,3,1,1,1,1,0,1,0
25766,7,6,5,3,3,1,1,1,1,0,1,0
25767,7,6,5,3,3,1,1,1,1,0,1,0
25768,7,6,5,3,3,1,1,1,1,0,1,0
25769,7,6,5,3,2,1,1,1,1,0,1,0
25770,8,7,6,3,2,1,0,0,0,0,1,0
25771,8,7,6,3,3,1,0,0,0,0,0,0
25772,8,7,6,3,3,1,0,0,0,0,0,0
25773,7,6,5,3,3,1,0,0,0,0,0,0
25774,7,6,5,3,3,0,0,0,0,0,0,0
25775,7,6,5,3,3,0,0,0,0,0,0,0
25776,7,6,5,3,3,0,0,0,0,0,0,0
25777,7,6,5,3,3,0,0,0,0,0,0,0
25778,7,6,5,3,3,0,0,0,0,0,0,0
25779,7,6,5,3,3,0,1,1,0,0,0,0
25780,7,6,5,3,3,0,1,1,0,0,0,0
25781,7,6,5,3,3,0,1,1,1,0,0,0
25782,7,6,5,3,3,0,1,1,1,0,0,0
25783,7,6,5,3,3,0,1,1,1,1,0,0
25784,7,6,5,3,3,0,1,1,1,1,0,0
25785,7,6,5,3,3,0,1,1,1,1,0,0
25786,7,6,5,3,3,0,1,1,1,1,0,0
25787,7,6,5,3,3,0,1,1,1,1,0,0
25788,6,5,5,3,3,0,1,1,1,1,0,0
25789,7,6,5,3,3,0,0,0,1,1,0,0
25790,7,6,5,3,3,0,0,0,1,1,0,0
25791,7,6,6,3,3,0,0,0,0,1,0,0
25792,7,6,5,3,3,0,0,0,0,1,0,0
25793,7,6,5,4,3,0,0,0,0,0,0,0
25794,7,6,5,3,3,0,0,0,0,0,0,0
25795,7,6,5,3,3,0,0,0,0,0,0,0
25796,7,6,5,3,2,0,0,0,0,0,0,0
25797,7,6,5,3,2,0,0,0,0,0,0,0
25798,7,6,5,3,2,0,1,1,1,0,0,0
25799,7,6,5,3,2,0,1,1,1,0,0,1
25800,7,6,5,3,2,0,1,1,1,0,0,1
25801,7,6,5,3,2,0,1,1,1,0,0,1
25802,7,6,5,3,2,0,1,1,1,0,1,1
25803,7,6,5,3,2,0,1,1,1,0,1,1
25804,6,5,5,3,2,0,1,1,1,0,1,1
25805,6,5,5,3,2,0,1,1,1,0,1,1
25806,6,5,5,3,2,0,1,1,1,0,1,1
25807,6,5,5,3,2,0,1,1,1,0,1,1
25808,7,6,6,3,2,0,0,0,0,0,1,1
25809,7,6,6,3,2,1,0,0,0,0,1,0
25810,7,6,6,3,2,1,0,0,0,0,1,0
25811,7,6,6,3,2,1,0,0,0,0,1,0
25812,7,6,5,3,3,1,0,0,0,0,0,0
25813,7,6,5,3,3,1,0,0,0,1,0,0
25814,7,6,5,3,3,1,0,0,0,1,0,0
25815,7,6,5,3,3,1,0,0,0,1,0,0
25816,7,6,5,3,3,1,1,1,0,1,0,0
25817,7,6,5,3,3,1,1,1,0,1,0,0
25818,7,6,5,3,3,1,1,1,1,1,0,0
25819,7,6,5,3,3,1,1,1,1,1,0,0
25820,7,6,5,3,3,1,1,1,1,1,0,0
25821,6,5,5,3,3,1,1,1,1,1,0,0
25822,6,5,5,3,3,1,1,1,1,1,0,0
25823,6,5,5,4,3,1,1,1,1,0,0,0
25824,6,5,5,4,3,1,1,1,1,0,0,0
25825,6,5,5,4,3,1,1,1,1,0,0,0
25826,7,6,5,4,3,1,0,0,1,0,0,0
25827,7,6,5,4,2,1,0,0,1,0,0,0
25828,7,6,6,4,2,1,0,0,0,0,0,0
25829,7,6,6,3,2,1,0,0,0,0,0,0
25830,7,6,6,3,2,1,0,0,0,0,0,0
25831,7,6,6,3,2,1,0,0,0,0,0,0
25832,7,6,6,3,2,1,0,0,0,0,0,0
25833,7,6,6,3,2,1,1,1,0,0,0,0
25834,7,6,6,3,2,1,1,1,0,0,0,0
25835,7,6,5,3,2,1,1,1,0,0,0,0
25836,7,6,5,3,2,1,1,1,0,0,0,0
25837,7,6,5,3,2,1,1,1,0,0,0,0
25838,7,6,5,3,2,1,1,1,0,0,0,0
25839,6,5,5,3,2,1,1,1,0,0,0,0
25840,6,5,5,3,2,1,1,1,0,0,0,0
25841,6,5,5,3,2,1,1,1,1,1,0,0
25842,6,5,5,3,2,1,1,1,1,1,0,0
25843,7,6,5,3,2,1,0,0,1,1,1,0
25844,7,6,5,3,2,1,0,0,1,1,1,0
25845,7,6,5,3,2,1,0,0,1,1,1,0
25846,7,6,5,3,2,1,0,0,1,1,1,0
25847,7,6,5,3,2,1,0,0,1,1,1,0
25848,7,6,5,3,2,1,0,0,1,1,1,0
25849,7,6,5,3,2,1,0,0,1,1,1,0
25850,7,6,5,3,2,1,0,0,1,1,1,0
25851,6,6,6,4,2,1,0,0,0,0,1,0
25852,6,6,6,4,2,1,1,1,0,0,1,0
25853,5,5,6,4,3,1,1,1,0,0,0,0
25854,5,5,5,4,3,1,1,1,0,0,0,0
25855,5,5,5,4,3,1,1,1,0,0,0,0
25856,5,5,5,4,3,1,1,1,0,0,0,0
25857,5,5,5,4,3,1,1,1,0,0,0,0
25858,5,5,5,4,3,1,1,1,0,0,0,0
25859,5,5,5,3,3,1,1,1,0,0,0,0
25860,5,5,5,3,3,1,1,1,0,0,0,0
25861,5,5,5,3,3,1,1,1,0,0,0,0
25862,6,6,5,3,3,1,0,0,0,0,0,0
25863,6,6,5,3,3,1,0,0,1,0,0,0
25864,6,6,5,3,3,1,0,0,1,0,0,0
25865,6,6,5,3,3,1,0,0,1,0,0,0
25866,6,6,5,3,3,1,0,0,1,0,0,0
25867,6,6,5,3,3,1,0,0,1,0,0,0
25868,6,6,5,3,3,1,0,0,1,0,0,0
25869,6,6,5,3,3,1,1,1,1,0,0,0
25870,5,5,4,3,3,1,1,1,1,0,0,0
25871,5,5,4,3,2,1,1,1,1,0,0,0
25872,5,5,4,3,2,1,1,1,1,0,0,0
25873,5,5,5,3,2,1,1,1,0,0,0,0
25874,5,5,5,3,2,1,1,1,0,0,0,0
25875,5,5,5,3,2,1,1,1,0,1,0,0
25876,5,5,5,3,2,1,1,1,0,1,0,0
25877,5,5,5,3,2,1,1,1,0,1,0,0
25878,5,5,5,3,2,1,1,1,0,1,0,0
25879,6,6,5,3,2,1,0,0,0,1,0,0
25880,6,6,5,3,2,1,0,0,0,1,0,0
25881,6,6,5,3,2,1,0,0,0,1,0,0
25882,6,6,5,3,2,1,0,0,0,1,0,0
25883,6,6,5,3,2,1,0,0,0,1,1,0
25884,6,6,5,3,2,1,0,0,0,1,1,0
25885,6,6,5,4,2,1,1,1,1,0,1,1
25886,6,6,5,4,2,1,1,1,1,0,1,1
25887,6,6,5,4,2,1,1,1,1,0,1,1
25888,6,6,5,4,2,1,1,1,1,0,1,1
25889,5,5,5,4,2,1,1,1,1,0,1,1
25890,5,5,5,4,2,1,1,1,1,0,1,1
25891,5,5,4,4,2,1,1,1,1,0,1,1
25892,5,5,4,4,2,1,1,1,1,0,1,1
25893,5,5,4,3,3,1,1,1,1,0,0,1
25894,5,5,4,3,3,1,1,1,1,0,0,1
25895,6,6,5,3,3,2,0,0,0,0,0,0
25896,6,6,5,3,3,2,0,0,0,0,0,0
25897,6,6,5,3,3,2,0,0,0,0,0,0
