,s0,s1,s2,s3,s4,s5,q0,q1,q2,q3,q4,q5
63676,2,2,2,1,1,0,1,1,0,0,0,0
63677,2,2,2,1,1,0,1,1,0,0,0,0
63678,2,2,2,1,1,0,1,1,0,0,0,0
63679,2,2,2,1,1,0,1,1,0,1,0,0
63680,1,1,1,1,1,0,1,1,0,1,0,0
63681,1,1,1,1,1,0,1,1,0,1,0,0
63682,1,1,1,1,1,0,1,1,0,1,0,0
63683,1,1,1,1,1,0,1,1,0,1,0,0
63684,1,1,1,1,1,0,1,1,1,1,0,0
63685,1,1,1,1,1,0,1,1,1,1,0,1
63686,2,2,1,1,1,0,0,0,1,1,0,1
63687,2,2,1,1,1,0,0,0,1,1,0,1
63688,2,2,1,1,1,0,0,0,1,1,0,1
63689,2,2,1,1,1,0,0,0,1,0,0,1
63690,2,2,1,1,1,0,0,0,1,0,0,1
63691,2,2,1,1,1,0,0,0,1,0,0,1
63692,2,2,1,1,1,0,0,0,1,0,0,1
63693,2,2,1,1,1,0,1,1,1,0,0,1
63694,2,2,2,1,1,0,1,1,0,0,0,1
63695,2,2,2,1,1,1,1,1,0,0,0,0
63696,2,2,2,1,1,1,1,1,0,0,0,0
63697,2,2,2,1,1,1,1,1,0,0,0,0
63698,1,1,2,1,0,1,1,1,0,0,1,0
63699,1,1,2,1,0,1,1,1,0,0,1,0
63700,1,1,2,1,0,1,1,1,0,0,1,0
63701,1,1,1,1,0,1,1,1,0,0,1,0
63702,1,1,1,1,0,1,1,1,0,0,1,0
63703,2,2,1,1,0,1,0,0,0,0,1,0
63704,2,2,1,1,0,1,0,0,0,0,1,0
63705,2,2,1,1,0,1,0,0,0,0,1,0
63706,2,2,1,1,0,1,0,0,1,0,1,0
63707,2,2,1,1,0,1,0,0,1,0,1,0
63708,2,2,1,1,1,1,0,0,1,0,0,0
63709,2,2,1,1,1,1,0,0,1,0,0,0
63710,2,2,1,1,1,1,1,1,1,0,0,0
63711,2,2,1,1,1,1,1,1,1,0,0,0
63712,2,2,1,1,1,1,1,1,1,0,0,0
63713,2,2,1,1,1,1,1,1,1,0,0,0
63714,2,2,1,1,1,1,1,1,1,0,0,0
63715,2,2,1,1,1,1,1,1,1,1,0,0
63716,1,1,2,1,1,1,1,1,0,1,0,0
63717,1,1,2,1,1,1,1,1,0,1,0,0
63718,1,1,2,1,1,1,1,1,0,1,0,0
63719,1,1,2,0,1,1,1,1,0,1,0,0
63720,2,2,2,0,1,1,0,0,0,1,0,0
63721,2,2,2,0,1,1,0,0,0,1,0,0
63722,2,2,2,0,1,1,0,0,0,1,0,0
63723,2,2,2,0,1,1,0,0,0,1,0,0
63724,2,2,1,0,1,1,0,0,0,1,0,0
63725,2,2,1,1,1,0,0,0,0,0,0,0
63726,2,2,1,1,1,0,0,0,0,0,0,0
63727,2,2,1,1,1,0,0,0,1,0,0,0
63728,2,2,1,1,1,0,1,1,1,0,0,0
63729,2,2,1,1,1,0,1,1,1,0,0,0
63730,2,2,1,1,1,0,1,1,1,0,0,0
63731,2,2,1,1,1,0,1,1,1,0,0,0
63732,2,2,1,1,1,0,1,1,1,0,1,0
63733,1,1,1,1,1,0,1,1,1,0,1,0
63734,1,1,1,1,1,0,1,1,1,0,1,0
63735,1,1,1,1,1,0,1,1,1,0,1,0
63736,1,1,1,1,1,0,1,1,1,0,1,0
63737,1,1,2,1,1,0,1,1,0,0,1,0
63738,2,2,2,1,0,0,0,0,0,0,1,0
63739,2,2,2,1,0,0,0,0,0,0,1,0
63740,2,2,2,1,0,0,0,0,0,0,1,0
63741,2,2,2,1,0,0,0,0,0,0,1,0
63742,2,2,2,1,1,0,0,0,0,0,0,0
63743,2,2,2,1,1,0,0,0,0,0,0,0
63744,2,2,2,1,1,0,0,0,0,0,0,0
63745,2,2,2,1,1,0,1,1,0,0,0,0
63746,2,2,1,1,1,0,1,1,1,0,0,0
63747,2,2,1,1,1,0,1,1,1,0,0,1
63748,2,2,1,1,1,0,1,1,1,1,0,1
63749,2,2,1,1,1,0,1,1,1,1,0,1
63750,1,1,1,1,1,0,1,1,1,1,0,1
63751,1,1,1,1,1,0,1,1,1,1,0,1
63752,1,1,1,1,1,0,1,1,1,1,0,1
63753,1,1,1,1,1,0,1,1,1,1,0,1
63754,1,1,1,1,1,0,1,1,1,1,0,1
63755,2,2,1,0,1,0,0,0,1,1,0,1
63756,2,2,2,0,1,0,0,0,0,1,0,1
63757,2,2,2,0,1,1,0,0,0,1,0,0
63758,2,2,2,1,1,1,0,0,0,0,0,0
63759,2,2,2,1,1,1,0,0,0,0,0,0
63760,2,2,2,1,1,1,0,0,0,0,0,0
63761,2,2,2,1,1,1,0,0,0,0,0,0
63762,2,2,2,1,1,1,0,0,0,0,0,0
63763,2,2,2,1,1,1,1,1,1,0,0,0
63764,2,2,2,1,1,1,1,1,1,0,0,0
63765,2,2,2,1,1,1,1,1,1,0,0,0
63766,2,2,2,1,1,1,1,1,1,0,0,0
63767,2,2,1,1,1,1,1,1,1,0,0,0
63768,1,1,1,1,1,1,1,1,1,0,0,0
63769,1,1,1,1,1,1,1,1,1,0,0,0
63770,1,1,1,1,1,1,1,1,1,0,0,0
63771,1,1,1,1,1,1,1,1,1,0,0,0
63772,1,1,1,1,0,1,1,1,1,0,0,0
63773,2,2,2,1,0,1,0,0,0,0,0,0
63774,2,2,2,1,0,1,0,0,0,0,0,0
63775,2,2,2,1,0,1,0,0,0,0,1,0
63776,2,2,2,1,0,1,0,0,0,0,1,0
63777,2,2,2,1,0,1,0,0,0,0,1,0
63778,2,2,2,1,0,1,0,0,0,0,1,0
63779,2,2,2,1,0,1,0,0,0,0,1,0
63780,2,2,2,1,0,1,1,1,0,0,1,0
63781,2,2,2,1,0,1,1,1,0,0,1,0
63782,2,2,2,1,0,1,1,1,1,1,1,0
63783,2,2,2,1,0,1,1,1,1,1,1,0
63784,2,2,2,1,0,1,1,1,1,1,1,0
63785,1,1,2,1,1,1,1,1,1,1,0,0
63786,1,1,1,1,1,1,1,1,1,1,0,0
63787,1,1,1,1,1,0,1,1,1,1,0,0
63788,1,1,1,0,1,0,1,1,1,1,0,0
63789,1,1,1,0,1,0,1,1,1,1,0,0
63790,2,2,1,0,1,0,0,0,1,1,0,0
63791,2,2,1,0,1,0,0,0,1,1,0,0
63792,2,2,2,1,1,0,0,0,0,0,0,0
63793,2,2,2,1,1,0,0,0,0,0,0,0
63794,2,2,2,1,1,0,0,0,0,0,0,0
63795,2,2,2,1,1,0,0,0,0,0,0,0
63796,2,2,2,1,1,0,0,0,0,0,0,0
63797,2,2,2,1,1,0,0,0,0,0,0,0
63798,2,2,2,1,1,0,1,1,1,0,0,0
63799,2,2,2,1,1,0,1,1,1,0,0,0
63800,2,2,2,1,1,0,1,1,1,0,0,0
63801,2,2,2,1,1,0,1,1,1,0,0,0
63802,2,2,2,1,1,0,1,1,1,0,0,0
63803,1,1,1,1,1,0,1,1,1,0,0,0
63804,1,1,1,1,1,0,1,1,1,0,0,0
63805,1,1,1,1,1,0,1,1,1,0,0,0
63806,1,1,1,1,1,0,1,1,1,0,0,0
63807,1,1,1,1,1,0,1,1,1,0,0,0
63808,2,2,2,1,1,0,0,0,0,0,0,0
63809,2,2,2,1,1,0,0,0,0,0,1,0
63810,2,2,2,1,1,0,0,0,0,0,1,0
63811,2,2,2,1,1,0,0,0,0,0,1,0
63812,2,2,2,1,1,0,0,0,0,0,1,0
63813,2,2,2,1,1,0,0,0,0,0,1,0
63814,2,2,2,1,1,0,0,0,0,0,1,0
63815,2,2,2,1,0,0,0,0,0,0,1,0
63816,2,2,2,1,0,0,0,0,0,1,1,0
63817,2,2,2,1,0,0,0,0,0,1,1,0
63818,2,2,2,1,0,0,1,1,1,1,1,0
63819,2,2,2,1,1,0,1,1,1,1,0,0
63820,1,1,2,1,1,0,1,1,1,1,0,0
63821,1,1,2,1,1,0,1,1,1,1,0,0
63822,1,1,1,0,1,0,1,1,1,1,0,0
63823,1,1,1,0,1,0,1,1,1,1,0,0
63824,1,1,1,0,1,0,1,1,1,1,0,0
63825,1,1,1,0,1,0,1,1,1,1,0,0
63826,1,1,1,1,1,0,1,1,1,0,0,1
63827,1,1,1,1,1,0,1,1,1,0,0,1
63828,2,2,2,1,1,0,0,0,0,0,0,1
63829,2,2,2,1,1,0,0,0,0,0,0,1
63830,2,2,2,1,1,0,0,0,0,0,0,1
63831,2,2,2,1,1,0,0,0,0,0,0,1
63832,2,2,2,1,1,0,0,0,0,0,0,1
63833,2,2,2,1,1,0,0,0,0,0,0,1
63834,2,2,2,1,1,0,0,0,0,0,0,1
63835,2,2,2,1,1,0,0,0,0,0,0,1
63836,2,2,2,1,1,1,0,0,0,0,0,0
63837,2,2,2,1,1,1,1,1,1,0,0,0
63838,1,1,1,1,1,1,1,1,1,0,0,0
63839,1,1,1,1,1,1,1,1,1,0,1,0
63840,1,1,1,1,1,1,1,1,1,0,1,0
63841,1,1,1,1,1,1,1,1,1,0,1,0
63842,1,1,1,1,1,1,1,1,1,0,1,0
63843,1,1,1,1,1,1,1,1,1,0,1,0
63844,1,1,1,1,1,1,1,1,1,0,1,0
63845,1,1,1,1,1,1,1,1,1,0,1,0
63846,1,1,1,1,1,1,1,1,1,0,1,0
63847,2,2,2,1,1,1,0,0,0,1,1,0
63848,2,2,2,1,1,1,0,0,0,1,1,0
63849,2,2,2,1,1,1,0,0,0,1,0,0
63850,2,2,2,1,1,1,0,0,0,1,0,0
63851,2,2,2,1,1,1,0,0,0,1,0,0
63852,2,2,2,1,1,1,0,0,0,1,0,0
63853,2,2,2,1,1,1,0,0,0,1,0,0
63854,2,2,2,1,1,1,0,0,0,1,0,0
63855,2,2,2,1,1,1,1,1,0,1,0,0
63856,2,2,2,0,1,1,1,1,0,1,0,0
63857,2,2,2,1,1,1,1,1,0,0,0,0
63858,1,1,1,1,1,1,1,1,0,0,0,0
63859,1,1,1,1,1,1,1,1,0,0,0,0
63860,1,1,1,1,1,1,1,1,1,0,0,0
63861,1,1,1,1,1,1,1,1,1,0,0,0
63862,1,1,1,1,1,1,1,1,1,0,0,0
63863,1,1,1,1,1,1,1,1,1,0,0,0
63864,1,1,1,1,1,1,1,1,1,0,0,0
63865,2,2,1,1,1,1,0,0,1,0,0,0
63866,2,2,1,1,1,0,0,0,1,0,0,0
63867,2,2,1,1,1,0,0,0,1,0,0,0
63868,2,2,1,1,1,0,0,0,1,0,0,0
63869,2,2,1,1,1,0,0,0,1,0,0,0
63870,2,2,2,1,1,0,0,0,0,0,0,0
63871,2,2,2,1,1,0,0,0,0,0,0,0
63872,2,2,2,1,1,0,0,0,0,0,0,0
63873,2,2,2,1,1,0,0,0,0,0,0,0
63874,2,2,2,1,1,0,1,1,0,0,0,1
63875,2,2,2,1,1,0,1,1,0,0,0,1
63876,2,2,2,1,1,0,1,1,0,0,0,1
63877,1,1,1,1,1,0,1,1,0,1,0,1
63878,1,1,1,1,1,0,1,1,0,1,0,1
63879,1,1,1,1,0,0,1,1,0,1,0,1
63880,1,1,1,1,0,0,1,1,1,1,0,1
63881,1,1,1,1,0,0,1,1,1,1,0,1
63882,1,1,1,1,0,0,1,1,1,1,1,1
63883,1,1,1,1,0,0,1,1,1,1,1,1
63884,2,2,1,1,0,1,0,0,1,1,1,0
63885,2,2,1,1,0,1,0,0,1,1,1,0
63886,2,2,1,1,0,1,0,0,1,1,1,0
63887,2,2,1,1,0,1,0,0,1,0,1,0
63888,2,2,1,1,0,1,0,0,1,0,1,0
63889,2,2,1,1,0,1,0,0,1,0,1,0
63890,2,2,2,1,0,1,0,0,0,0,1,0
63891,2,2,2,1,0,1,0,0,0,0,1,0
63892,2,2,2,1,1,1,1,1,0,0,0,0
63893,2,2,2,1,1,1,1,1,0,0,0,0
63894,2,2,2,1,1,1,1,1,0,0,0,0
63895,1,1,2,1,1,1,1,1,0,0,0,0
63896,1,1,2,1,1,1,1,1,0,0,0,0
63897,1,1,2,1,1,1,1,1,0,0,0,0
63898,1,1,2,1,1,1,1,1,0,0,0,0
63899,1,1,2,1,1,1,1,1,0,0,0,0
63900,1,1,1,1,1,1,1,1,0,0,0,0
63901,1,1,1,1,1,1,1,1,0,0,0,0
63902,2,2,1,1,1,1,0,0,1,0,0,0
63903,2,2,1,1,1,1,0,0,1,0,0,0
63904,2,2,1,1,1,1,0,0,1,0,0,0
63905,2,2,1,1,1,1,0,0,1,0,0,0
63906,2,2,1,1,1,1,0,0,1,0,0,0
63907,2,2,1,1,1,1,0,0,1,0,0,0
63908,2,2,1,1,1,1,0,0,1,0,0,0
63909,2,2,1,1,1,1,0,0,1,1,0,0
63910,2,2,1,1,1,1,0,0,1,1,0,0
63911,2,2,1,1,1,1,1,1,1,1,0,0
63912,2,2,2,1,1,1,1,1,0,1,0,0
63913,2,2,2,1,1,1,1,1,0,1,0,0
63914,1,1,2,1,1,0,1,1,0,1,0,0
63915,1,1,2,1,1,0,1,1,0,1,0,0
63916,1,1,2,1,1,0,1,1,0,1,0,0
63917,1,1,2,0,1,0,1,1,0,1,0,0
63918,1,1,2,0,1,0,1,1,0,1,0,0
63919,1,1,2,1,1,0,1,1,0,0,0,0
63920,1,1,1,1,1,0,1,1,0,0,0,0
63921,2,2,1,1,1,0,0,0,0,0,0,0
63922,2,2,1,1,0,0,0,0,0,0,0,0
63923,2,2,1,1,0,0,0,0,0,0,0,0
63924,2,2,1,1,0,0,0,0,1,0,1,0
63925,2,2,1,1,0,0,0,0,1,0,1,0
63926,2,2,1,1,0,0,0,0,1,0,1,0
63927,2,2,1,1,0,0,0,0,1,0,1,0
63928,2,2,1,1,0,0,1,1,1,0,1,0
63929,2,2,1,1,0,0,1,1,1,0,1,0
63930,2,2,1,1,0,0,1,1,1,0,1,0
63931,2,2,1,1,0,0,1,1,1,0,1,0
63932,1,1,1,1,0,0,1,1,1,0,1,0
63933,1,1,1,1,0,0,1,1,1,0,1,1
63934,1,1,2,1,1,0,1,1,0,0,0,1
63935,1,1,2,1,1,0,1,1,0,0,0,1
63936,1,1,2,1,1,0,1,1,0,0,0,1
63937,1,1,2,1,1,0,1,1,0,0,0,1
63938,2,2,2,1,1,0,0,0,0,0,0,1
63939,2,2,2,1,1,0,0,0,0,0,0,1
63940,2,2,2,1,1,0,0,0,0,0,0,1
63941,2,2,2,1,1,0,0,0,1,0,0,1
63942,2,2,1,1,1,0,0,0,1,0,0,1
63943,2,2,1,1,1,1,0,0,1,1,0,0
63944,2,2,1,1,1,1,0,0,1,1,0,0
63945,2,2,1,1,1,1,1,1,1,1,0,0
63946,2,2,1,1,1,1,1,1,1,1,0,0
63947,2,2,1,1,1,1,1,1,1,1,0,0
63948,2,2,1,1,1,1,1,1,1,1,0,0
63949,2,2,1,0,1,1,1,1,1,1,0,0
63950,2,2,1,0,1,1,1,1,1,1,0,0
63951,1,1,2,0,1,1,1,1,0,1,0,0
63952,1,1,2,0,1,1,1,1,0,1,0,0
63953,1,1,2,1,1,1,1,1,0,0,0,0
63954,1,1,2,1,1,1,1,1,0,0,0,0
63955,2,2,2,1,1,1,0,0,0,0,0,0
63956,2,2,2,1,1,1,0,0,0,0,0,0
63957,2,2,2,1,1,1,0,0,0,0,0,0
63958,2,2,2,1,1,1,0,0,0,0,0,0
63959,2,2,2,1,1,1,0,0,0,0,0,0
63960,2,2,2,1,1,1,0,0,0,0,0,0
63961,2,2,2,1,1,1,0,0,0,0,0,0
63962,2,2,2,1,1,1,0,0,0,0,0,0
63963,2,2,2,1,1,1,1,1,1,0,0,0
63964,2,2,1,1,0,1,1,1,1,0,1,0
63965,2,2,1,1,0,1,1,1,1,0,1,0
63966,2,2,1,1,0,1,1,1,1,0,1,0
63967,2,2,1,1,0,1,1,1,1,0,1,0
63968,1,1,1,1,0,1,1,1,1,0,1,0
63969,1,1,1,1,0,1,1,1,1,1,1,0
63970,1,1,1,1,0,1,1,1,1,1,1,0
63971,1,1,1,1,0,1,1,1,1,1,1,0
63972,1,1,1,1,0,1,1,1,1,1,1,0
63973,2,2,2,1,0,0,0,0,0,1,1,0
63974,2,2,2,1,1,0,0,0,0,1,0,0
63975,2,2,2,1,1,0,0,0,0,1,0,0
63976,2,2,2,1,1,0,0,0,0,1,0,0
63977,2,2,2,1,1,0,0,0,0,1,0,0
63978,2,2,2,1,1,0,0,0,0,1,0,0
63979,2,2,2,2,1,0,0,0,0,0,0,0
63980,2,2,2,2,1,0,0,0,0,0,0,0
63981,2,2,1,2,1,0,0,0,0,0,0,0
63982,2,2,1,2,1,0,1,1,1,0,0,0
63983,2,2,1,1,1,0,1,1,1,0,0,0
63984,2,2,1,1,1,0,1,1,1,0,0,0
63985,1,1,1,1,1,0,1,1,1,0,0,0
63986,1,1,1,1,1,0,1,1,1,0,0,0
63987,1,1,1,1,1,0,1,1,1,0,0,0
63988,1,1,1,1,1,0,1,1,1,0,0,0
63989,1,1,1,1,1,0,1,1,1,0,0,0
63990,1,1,1,1,1,0,1,1,1,0,0,0
63991,1,1,1,1,1,0,1,1,1,0,0,0
63992,2,2,2,1,1,0,0,0,0,0,0,0
63993,2,2,2,1,1,0,0,0,0,0,0,0
63994,2,2,2,1,1,0,0,0,0,0,0,0
63995,2,2,2,1,1,0,0,0,0,0,0,0
63996,2,2,2,1,1,0,0,0,0,0,0,0
63997,2,2,2,1,1,0,0,0,0,0,0,0
63998,2,2,2,1,1,0,0,0,0,0,1,0
63999,2,2,2,1,1,0,0,0,0,0,1,0
64000,2,2,2,1,1,0,0,0,0,1,1,0
64001,2,2,2,1,1,0,1,1,1,1,1,1
64002,2,2,2,1,1,0,1,1,1,1,1,1
64003,1,1,1,1,1,0,1,1,1,1,1,1
64004,1,1,1,1,0,0,1,1,1,1,1,1
64005,1,1,1,1,0,0,1,1,1,1,1,1
64006,1,1,1,1,0,0,1,1,1,1,1,1
64007,1,1,1,1,0,0,1,1,1,1,1,1
64008,1,1,1,1,1,0,1,1,1,1,0,1
64009,1,1,1,0,1,0,1,1,1,1,0,1
64010,1,1,1,1,1,0,1,1,1,0,0,1
64011,2,2,2,1,1,1,0,0,0,0,0,0
64012,2,2,2,1,1,1,0,0,0,0,0,0
64013,2,2,2,1,1,1,0,0,0,0,0,0
64014,2,2,2,1,1,1,0,0,0,0,0,0
64015,2,2,2,1,1,1,0,0,0,0,0,0
64016,2,2,2,1,1,1,0,0,0,0,0,0
64017,2,2,2,1,1,1,1,1,0,0,0,0
64018,2,2,2,1,1,1,1,1,0,0,0,0
64019,2,2,2,1,1,1,1,1,0,0,0,0
64020,2,2,2,1,1,1,1,1,0,0,0,0
64021,2,2,2,1,1,1,1,1,0,0,0,0
64022,1,1,1,1,1,1,1,1,0,0,0,0
64023,1,1,1,1,1,1,1,1,0,0,0,0
64024,1,1,1,1,1,1,1,1,1,0,0,0
64025,1,1,1,1,1,1,1,1,1,0,0,0
64026,1,1,1,1,1,1,1,1,1,0,0,0
64027,2,2,1,1,1,1,0,0,1,0,0,0
64028,2,2,1,1,1,1,0,0,1,0,0,0
64029,2,2,1,1,1,1,0,0,1,1,0,0
64030,2,2,1,1,1,1,0,0,1,1,0,0
64031,2,2,1,1,1,1,0,0,1,1,0,0
64032,2,2,1,1,1,1,0,0,1,1,0,0
64033,2,2,1,1,1,1,1,1,1,1,0,0
64034,2,2,2,1,1,1,1,1,0,1,0,0
64035,2,2,2,1,1,1,1,1,0,1,0,0
64036,2,2,2,1,1,1,1,1,0,1,0,0
64037,2,2,2,1,1,1,1,1,0,1,0,0
64038,2,2,2,1,0,1,1,1,0,1,0,0
64039,2,2,2,2,0,1,1,1,0,0,0,0
64040,2,2,2,1,0,1,1,1,0,0,0,0
64041,1,1,1,1,0,0,1,1,0,0,1,0
64042,1,1,1,1,0,0,1,1,0,0,1,0
64043,2,2,1,1,0,0,0,0,0,0,1,0
64044,2,2,1,1,0,0,0,0,1,0,1,0
64045,2,2,1,1,0,0,0,0,1,0,1,0
64046,2,2,1,1,0,0,0,0,1,0,1,0
64047,2,2,1,1,0,0,0,0,1,0,1,0
64048,2,2,1,1,0,0,0,0,1,0,1,0
64049,2,2,1,1,0,0,0,0,1,0,1,0
64050,2,2,1,1,0,0,0,0,1,0,1,0
64051,2,2,1,1,1,0,1,1,1,0,0,0
64052,2,2,1,1,1,0,1,1,1,0,0,0
64053,2,2,1,1,1,0,1,1,1,0,0,0
64054,2,2,2,1,1,0,1,1,0,0,0,0
64055,2,2,2,1,1,0,1,1,0,0,0,0
64056,2,2,2,1,1,0,1,1,0,0,0,0
64057,1,1,2,1,1,0,1,1,0,0,0,0
64058,1,1,2,1,1,0,1,1,0,0,0,0
64059,1,1,2,1,1,0,1,1,0,0,0,1
64060,1,1,2,1,1,0,1,1,0,0,0,1
64061,2,2,2,1,1,0,0,0,0,0,0,1
64062,2,2,2,1,1,0,0,0,0,0,0,1
64063,2,2,2,1,1,0,0,0,0,0,0,1
64064,2,2,1,1,1,0,0,0,1,0,0,1
64065,2,2,1,1,1,0,0,0,1,0,0,1
64066,2,2,1,1,1,0,0,0,1,1,0,1
64067,2,2,1,1,1,0,0,0,1,1,0,1
64068,2,2,1,1,1,0,0,0,1,1,0,1
64069,2,2,1,0,1,1,0,0,1,1,0,0
64070,2,2,1,0,1,1,1,1,1,1,0,0
64071,2,2,1,0,1,1,1,1,1,1,0,0
64072,2,2,1,0,1,1,1,1,1,1,0,0
64073,1,1,1,0,1,1,1,1,1,1,0,0
64074,1,1,2,0,1,1,1,1,0,1,0,0
64075,1,1,2,0,1,1,1,1,0,1,0,0
64076,1,1,2,1,1,1,1,1,0,0,0,0
64077,1,1,2,1,1,1,1,1,0,0,0,0
64078,1,1,2,1,1,1,1,1,0,0,0,0
64079,1,1,2,1,1,1,1,1,0,0,0,0
64080,2,2,2,1,1,1,0,0,0,0,0,0
64081,2,2,2,1,0,1,0,0,0,0,0,0
64082,2,2,2,1,0,1,0,0,0,0,1,0
64083,2,2,2,1,0,1,1,1,1,0,1,0
64084,2,2,1,1,0,1,1,1,1,0,1,0
64085,2,2,1,1,0,1,1,1,1,0,1,0
64086,2,2,1,1,0,1,1,1,1,0,1,0
64087,2,2,1,1,0,1,1,1,1,0,1,0
64088,2,2,1,1,0,1,1,1,1,0,1,0
64089,2,2,1,1,0,1,1,1,1,0,1,0
64090,2,2,1,1,0,1,1,1,1,0,1,0
64091,1,1,1,1,0,1,1,1,1,0,1,0
64092,1,1,1,1,1,1,1,1,1,0,0,0
64093,2,2,2,1,1,1,0,0,0,0,0,0
64094,2,2,2,1,1,1,0,0,0,0,0,0
64095,2,2,2,1,1,1,0,0,0,1,0,0
64096,2,2,2,1,1,1,0,0,0,1,0,0
64097,2,2,2,1,1,1,0,0,0,1,0,0
64098,2,2,2,1,1,1,1,1,0,1,0,0
64099,2,2,2,1,1,0,1,1,0,1,0,0
64100,2,2,2,1,1,0,1,1,0,1,0,0
64101,2,2,2,1,1,0,1,1,0,1,0,0
64102,2,2,2,1,1,0,1,1,1,1,0,0
64103,2,2,2,1,1,0,1,1,1,1,0,0
64104,2,2,1,1,1,0,1,1,1,1,0,0
64105,2,2,1,2,1,0,1,1,1,0,0,0
64106,2,2,1,1,1,0,1,1,1,0,0,0
64107,2,2,1,1,1,0,1,1,1,0,0,0
64108,3,3,1,1,1,0,0,0,1,0,0,0
64109,3,3,1,1,1,0,0,0,1,0,0,0
64110,2,2,1,1,1,0,0,0,1,0,0,0
64111,2,2,1,1,1,0,0,0,1,0,0,0
64112,2,2,2,1,1,0,0,0,0,0,0,0
64113,2,2,2,1,1,0,0,0,0,0,0,0
64114,2,2,2,1,1,0,0,0,0,0,0,0
64115,2,2,2,1,1,0,0,0,0,0,0,0
64116,2,2,2,1,1,0,1,1,0,0,0,0
64117,2,2,2,1,1,0,1,1,0,0,0,0
64118,2,2,2,1,1,0,1,1,0,0,0,0
64119,2,2,2,1,1,0,1,1,1,0,0,1
64120,2,2,2,1,1,0,1,1,1,0,1,1
64121,2,2,2,1,1,0,1,1,1,0,1,1
64122,2,2,2,1,0,0,1,1,1,0,1,1
64123,1,1,1,1,0,0,1,1,1,0,1,1
64124,1,1,1,1,0,0,1,1,1,0,1,1
64125,1,1,1,1,0,0,1,1,1,0,1,1
64126,2,2,1,1,0,0,0,0,1,0,1,1
64127,2,2,1,1,0,0,0,0,1,0,1,1
64128,2,2,1,1,0,0,0,0,1,0,1,1
64129,2,2,2,1,0,1,0,0,0,0,1,0
64130,2,2,2,1,1,1,0,0,0,1,0,0
64131,2,2,2,1,1,1,0,0,0,1,0,0
64132,2,2,2,1,1,1,1,1,0,1,0,0
64133,2,2,2,1,1,1,1,1,0,1,0,0
64134,2,2,2,1,1,1,1,1,0,1,0,0
64135,2,2,2,0,1,1,1,1,0,1,0,0
64136,2,2,2,0,1,1,1,1,0,1,0,0
64137,2,2,2,0,1,1,1,1,0,1,0,0
64138,1,1,2,0,1,1,1,1,0,1,0,0
64139,1,1,2,0,1,1,1,1,0,1,0,0
64140,1,1,2,1,1,1,1,1,1,0,0,0
64141,1,1,2,1,1,1,1,1,1,0,0,0
64142,2,2,1,1,1,1,0,0,1,0,0,0
64143,2,2,1,1,1,1,0,0,1,0,0,0
64144,2,2,1,1,1,1,0,0,1,0,0,0
64145,2,2,1,1,1,1,0,0,1,0,0,0
64146,2,2,1,1,1,1,0,0,1,0,0,0
64147,2,2,1,1,1,1,0,0,1,0,0,0
64148,2,2,1,1,1,1,0,0,1,0,0,0
64149,2,2,1,1,1,1,1,1,1,0,0,0
64150,2,2,2,1,1,1,1,1,0,0,0,0
64151,2,2,2,1,1,1,1,1,0,0,0,0
64152,2,2,2,1,1,1,1,1,0,0,0,0
64153,2,2,2,1,1,1,1,1,0,0,0,0
64154,2,2,2,1,1,1,1,1,0,0,0,0
64155,2,2,2,1,1,1,1,1,0,0,0,0
64156,1,1,2,1,1,1,1,1,0,0,0,0
64157,1,1,2,1,1,1,1,1,0,0,0,0
64158,1,1,2,1,1,1,1,1,0,1,0,0
64159,2,2,1,1,1,0,0,0,0,1,0,0
64160,2,2,1,1,0,0,0,0,0,1,0,0
64161,2,2,1,1,0,0,0,1,1,1,0,0
64162,2,2,1,1,0,0,0,1,1,1,0,0
64163,2,2,1,1,0,0,0,1,1,1,0,0
64164,2,2,1,1,0,0,0,1,1,1,0,0
64165,2,2,1,1,0,0,1,2,1,1,1,0
64166,2,2,1,1,0,0,1,2,1,1,1,0
64167,2,2,1,1,0,0,1,2,1,1,1,0
64168,2,2,1,2,0,0,1,2,1,0,1,0
64169,2,2,1,2,0,0,1,2,1,0,1,0
64170,2,2,1,1,0,0,1,2,1,0,1,0
64171,2,3,2,1,0,0,1,1,0,0,1,0
64172,1,2,2,1,0,0,1,1,0,0,1,0
64173,1,2,2,1,0,0,1,1,0,0,1,0
64174,1,2,2,1,0,0,1,1,0,0,1,0
64175,2,3,2,1,1,0,0,0,0,0,0,0
64176,2,3,2,1,1,0,0,0,0,0,0,0
64177,2,3,2,1,1,0,0,0,0,0,0,0
64178,2,3,2,1,1,0,0,0,0,0,0,0
64179,2,3,2,1,1,0,0,0,0,0,0,0
64180,2,3,1,1,1,0,1,1,0,0,0,0
64181,2,3,1,1,1,0,1,1,0,0,0,0
64182,2,3,1,1,1,0,1,1,0,0,0,0
64183,2,3,1,1,1,0,1,1,1,0,0,0
64184,2,3,1,1,1,0,1,1,1,0,0,0
64185,2,3,1,1,1,0,1,1,1,0,0,0
64186,2,3,1,1,1,0,1,1,1,0,0,0
64187,2,3,1,1,1,0,1,1,1,0,0,0
64188,2,3,1,1,1,0,1,1,1,0,0,0
64189,1,2,1,1,1,0,1,1,1,0,0,0
64190,2,3,1,1,1,0,0,0,1,0,0,0
64191,2,3,1,1,1,0,0,0,1,0,0,0
64192,2,3,1,1,1,0,0,0,1,0,0,0
