,s0,s1,s2,s3,s4,s5,q0,q1,q2,q3,q4,q5
60989,1,1,0,0,0,0,0,0,0,0,0,0
60990,1,1,0,0,0,0,0,0,0,0,0,0
60991,1,1,0,0,0,0,0,0,0,0,0,0
60992,1,1,0,0,0,0,0,0,0,0,0,0
60993,1,1,0,0,0,0,0,0,0,0,0,0
60994,1,1,0,0,0,0,0,0,0,0,0,0
60995,1,1,0,0,0,0,0,0,1,0,0,0
60996,1,1,1,0,0,0,0,0,0,0,0,0
60997,0,0,1,0,0,0,0,0,0,0,1,0
60998,0,0,1,0,1,0,0,0,0,0,0,0
60999,0,0,1,0,1,0,0,0,0,0,0,0
61000,0,0,1,0,1,0,0,0,0,0,0,0
61001,0,0,1,0,1,0,0,0,0,0,0,0
61002,0,0,1,0,1,0,0,0,0,0,0,0
61003,0,0,1,0,1,0,0,0,0,0,0,0
61004,0,0,1,0,1,0,1,1,0,0,0,0
61005,1,1,1,0,1,0,0,0,0,0,0,0
61006,1,1,0,0,1,0,0,0,0,0,0,0
61007,1,1,0,0,1,0,0,0,0,1,0,0
61008,1,1,0,1,0,0,0,0,0,0,0,0
61009,1,1,0,1,0,0,0,0,0,0,0,0
61010,1,1,0,1,0,0,0,0,0,0,0,0
61011,1,1,0,1,0,0,0,0,0,0,0,0
61012,1,1,0,1,0,0,0,0,0,0,0,0
61013,1,1,0,1,0,0,0,0,0,0,0,0
61014,1,1,0,1,0,0,0,0,0,0,0,0
61015,0,0,0,1,0,0,0,0,0,0,0,0
61016,0,0,0,1,0,0,0,0,0,0,0,1
61017,0,0,0,1,0,1,0,0,1,0,0,0
61018,0,0,1,0,0,1,0,0,0,0,0,0
61019,0,0,1,0,0,1,0,0,0,0,0,0
61020,0,0,1,0,0,1,0,0,0,0,0,0
61021,0,0,1,0,0,1,1,1,0,0,0,0
61022,1,1,1,0,0,1,0,0,0,0,0,0
61023,1,1,1,0,0,1,0,0,0,0,0,0
61024,1,1,1,0,0,1,0,0,0,0,0,0
61025,1,1,1,0,0,1,0,0,0,0,0,0
61026,1,1,1,0,0,1,0,0,0,0,0,0
61027,1,1,1,0,0,0,0,0,0,0,0,0
61028,1,1,0,0,0,0,0,0,0,0,0,0
61029,1,1,0,0,0,0,0,0,0,0,0,0
61030,1,1,0,0,0,0,0,0,0,0,0,0
61031,1,1,0,0,0,0,0,0,0,0,0,0
61032,0,0,0,0,0,0,0,0,0,0,0,0
61033,0,0,0,0,0,0,0,0,0,0,0,0
61034,0,0,0,0,0,0,0,0,0,0,0,0
61035,0,0,0,0,0,0,0,0,0,0,0,0
61036,0,0,0,0,0,0,0,0,0,1,0,0
61037,0,0,0,1,0,0,0,0,0,0,0,0
61038,0,0,0,1,0,0,0,0,0,0,0,0
61039,0,0,0,1,0,0,1,1,1,0,1,0
61040,1,1,1,1,1,0,0,0,0,0,0,0
61041,1,1,1,1,1,0,0,0,0,0,0,0
61042,1,1,1,1,1,0,0,0,0,0,0,0
61043,1,1,1,1,1,0,0,0,0,0,0,0
61044,1,1,1,1,1,0,0,0,0,0,0,0
61045,1,1,1,1,1,0,0,0,0,0,0,0
61046,1,1,1,1,1,0,0,0,0,0,0,0
61047,1,1,1,0,1,0,0,0,0,0,0,0
61048,1,1,1,0,1,0,0,0,0,0,0,0
61049,1,1,1,0,1,0,0,0,0,0,0,0
61050,0,0,0,0,0,0,0,0,0,0,0,0
61051,0,0,0,0,0,0,0,0,0,0,0,0
61052,0,0,0,0,0,0,0,0,0,0,0,1
61053,0,0,0,0,0,1,0,0,0,0,0,0
61054,0,0,0,0,0,1,0,0,0,0,0,0
61055,0,0,0,0,0,1,0,0,0,0,0,0
61056,0,0,0,0,0,1,1,0,0,0,0,0
61057,1,0,0,0,0,1,0,0,0,0,0,0
61058,1,0,0,0,0,1,1,1,1,0,0,0
61059,2,1,1,0,0,1,0,0,0,0,0,0
61060,2,1,1,0,0,1,0,0,0,0,0,0
61061,2,1,1,0,0,1,0,0,0,0,0,0
61062,2,1,1,0,0,1,0,0,0,0,0,0
61063,2,1,1,0,0,0,0,0,0,0,0,0
61064,2,1,1,0,0,0,0,0,0,0,0,0
61065,2,1,1,0,0,0,0,0,0,0,0,0
61066,2,1,1,0,0,0,0,0,0,0,0,0
61067,1,1,1,0,0,0,0,0,0,0,0,0
61068,1,1,1,0,0,0,0,0,0,0,0,0
61069,0,0,0,0,0,0,0,0,0,1,0,0
61070,0,0,0,1,0,0,0,0,0,0,0,0
61071,0,0,0,1,0,0,0,0,0,0,0,0
61072,0,0,0,1,0,0,0,0,0,0,0,0
61073,0,0,0,1,0,0,0,0,0,0,0,0
61074,0,0,0,1,0,0,1,1,0,0,0,0
61075,1,1,0,1,0,0,0,0,0,0,0,0
61076,1,1,0,1,0,0,0,0,0,0,0,0
61077,1,1,0,1,0,0,0,0,0,0,0,0
61078,1,1,0,1,0,0,0,0,0,0,0,0
61079,1,1,0,1,0,0,0,0,0,0,0,0
61080,1,1,0,0,0,0,0,0,0,0,0,0
61081,1,1,0,0,0,0,0,0,0,0,0,0
61082,1,1,0,0,0,0,0,0,1,0,0,0
61083,1,1,1,0,0,0,0,0,0,0,0,0
61084,1,1,1,0,0,0,0,0,0,0,0,0
61085,0,0,1,0,0,0,0,0,0,0,1,0
61086,0,0,1,0,1,0,0,0,0,0,0,0
61087,0,0,1,0,1,0,0,0,0,0,0,0
61088,0,0,1,0,1,0,0,0,0,0,0,0
61089,0,0,1,0,1,0,0,0,0,0,0,0
61090,0,0,1,0,1,0,0,0,0,0,0,0
61091,0,0,1,0,1,0,0,0,0,0,0,0
61092,0,0,1,0,1,0,0,0,0,0,0,0
61093,0,0,0,0,1,0,0,0,0,0,0,0
61094,0,0,0,0,1,0,1,1,0,0,0,0
61095,1,1,0,0,1,0,0,0,0,0,0,0
61096,1,1,0,0,0,0,0,0,0,0,0,0
61097,1,1,0,0,0,0,0,0,0,0,0,0
61098,1,1,0,0,0,0,0,0,0,0,0,0
61099,1,1,0,0,0,0,0,0,0,0,0,0
61100,1,1,0,0,0,0,0,0,0,0,0,0
61101,1,1,0,0,0,0,0,0,0,0,0,0
61102,1,1,0,0,0,0,0,0,0,1,0,0
61103,1,1,0,1,0,0,0,0,1,0,0,0
61104,1,1,1,1,0,0,0,0,0,0,0,0
61105,0,0,1,1,0,0,0,0,0,0,0,0
61106,0,0,1,1,0,0,0,0,0,0,0,0
61107,0,0,1,1,0,0,0,0,0,0,0,0
61108,0,0,1,1,0,0,0,0,0,0,0,0
61109,0,0,1,1,0,0,0,0,0,0,0,0
61110,0,0,1,1,0,0,1,1,0,0,0,0
61111,1,1,1,1,0,0,0,0,0,0,0,0
61112,1,1,1,1,0,0,0,0,0,0,0,0
61113,1,1,1,0,0,0,0,0,0,0,0,0
61114,1,1,0,0,0,0,0,0,0,0,0,0
61115,1,1,0,0,0,0,0,0,0,0,0,0
61116,1,1,0,0,0,0,0,0,0,0,0,0
61117,1,1,0,0,0,0,0,0,0,0,0,0
61118,1,1,0,0,0,0,0,0,0,0,0,0
61119,1,1,0,0,0,0,0,0,0,0,0,0
61120,1,1,0,0,0,0,0,0,0,0,1,0
61121,0,0,0,0,1,0,0,0,0,0,0,0
61122,0,0,0,0,1,0,0,0,0,0,0,0
61123,0,0,0,0,1,0,0,0,0,0,0,0
61124,0,0,0,0,1,0,0,0,1,0,0,1
61125,0,0,1,0,1,1,1,1,0,0,0,0
61126,1,1,1,0,1,1,0,0,0,0,0,0
61127,1,1,1,0,1,1,0,0,0,0,0,0
61128,1,1,1,0,1,1,0,0,0,0,0,0
61129,1,1,1,0,1,1,0,0,0,0,0,0
61130,1,1,1,0,1,1,0,0,0,0,0,0
61131,1,1,1,0,0,1,0,0,0,0,0,0
61132,1,1,1,0,0,1,0,0,0,0,0,0
61133,1,1,1,0,0,1,0,0,0,1,0,0
61134,1,1,1,1,0,1,0,0,0,0,0,0
61135,1,1,0,1,0,0,0,0,0,0,0,0
61136,0,0,0,1,0,0,0,0,0,0,0,0
61137,0,0,0,1,0,0,0,0,0,0,0,0
61138,0,0,0,1,0,0,0,0,0,0,0,0
61139,0,0,0,1,0,0,0,0,0,0,0,0
61140,0,0,0,1,0,0,0,0,0,0,0,0
61141,0,0,0,1,0,0,0,0,0,0,0,0
61142,0,0,0,1,0,0,1,1,1,0,0,0
61143,1,1,1,1,0,0,0,0,0,0,0,0
61144,1,1,1,0,0,0,0,0,0,0,0,0
61145,1,1,1,0,0,0,0,0,0,0,0,0
61146,1,1,1,0,0,0,0,0,0,0,0,0
61147,1,1,1,0,0,0,0,0,0,0,0,0
61148,1,1,1,0,0,0,0,0,0,0,0,0
61149,1,1,1,0,0,0,0,0,0,0,0,0
61150,1,1,1,0,0,0,0,0,0,0,0,0
61151,1,1,1,0,0,0,0,0,0,0,0,0
61152,1,1,1,0,0,0,0,0,0,0,0,0
61153,0,0,0,0,0,0,0,0,0,0,0,0
61154,0,0,0,0,0,0,0,0,0,0,0,0
61155,0,0,0,0,0,0,0,0,0,0,0,0
61156,0,0,0,0,0,0,0,0,0,0,0,0
61157,0,0,0,0,0,0,0,0,0,0,0,0
61158,0,0,0,0,0,0,0,0,0,0,0,0
61159,0,0,0,0,0,0,0,0,0,0,0,0
61160,0,0,0,0,0,0,0,0,0,0,1,0
61161,0,0,0,0,1,0,0,0,0,0,0,0
61162,0,0,0,0,1,0,1,1,1,0,0,0
61163,1,1,1,0,1,0,0,0,0,0,0,0
61164,1,1,1,0,1,0,0,0,0,0,0,0
61165,1,1,1,0,1,0,0,0,0,0,0,0
61166,1,1,1,0,1,0,0,0,0,0,0,0
61167,1,1,1,0,1,0,0,0,0,1,0,0
61168,1,1,1,1,1,0,0,0,0,0,0,0
61169,1,1,1,1,1,0,0,0,0,0,0,0
61170,1,1,1,1,1,0,0,0,0,0,0,0
61171,1,1,1,1,0,0,0,0,0,0,0,0
61172,1,1,1,1,0,0,0,0,0,0,0,0
61173,0,0,0,1,0,0,0,0,0,0,0,1
61174,0,0,0,1,0,1,0,0,0,0,0,0
61175,0,0,0,1,0,1,0,0,0,0,0,0
61176,0,0,0,1,0,1,0,0,0,0,0,0
61177,0,0,0,1,0,1,0,0,0,0,0,0
61178,0,0,0,0,0,1,0,0,0,0,0,0
61179,0,0,0,0,0,1,0,0,0,0,0,0
61180,0,0,0,0,0,1,0,0,0,0,0,0
61181,0,0,0,0,0,1,0,0,0,0,0,0
61182,0,0,0,0,0,1,1,1,1,0,0,0
61183,1,1,1,0,0,1,0,0,0,0,0,0
61184,1,1,1,0,0,0,0,0,0,0,0,0
61185,1,1,1,0,0,0,0,0,0,0,0,0
61186,1,1,1,0,0,0,0,0,0,0,0,0
61187,1,1,1,0,0,0,0,0,0,0,0,0
61188,1,1,1,0,0,0,0,0,0,0,0,0
61189,1,1,1,0,0,0,0,0,0,0,0,0
61190,1,1,1,0,0,0,0,0,0,0,0,0
61191,1,1,1,0,0,0,0,0,0,0,0,0
61192,1,1,1,0,0,0,0,0,0,0,0,0
61193,0,0,0,0,0,0,0,0,0,0,0,0
61194,0,0,0,0,0,0,0,0,0,0,0,0
61195,0,0,0,0,0,0,0,0,0,0,0,0
61196,0,0,0,0,0,0,0,0,0,0,1,0
61197,0,0,0,0,1,0,0,0,0,0,0,0
61198,0,0,0,0,1,0,0,0,0,0,0,0
61199,0,0,0,0,1,0,0,0,0,0,0,0
61200,0,0,0,0,1,0,0,0,0,0,0,0
61201,0,0,0,0,1,0,1,1,1,0,0,0
61202,1,1,1,0,1,0,0,0,0,0,0,0
61203,1,1,1,0,1,0,0,0,0,1,0,0
61204,1,1,1,1,1,0,0,0,0,0,0,0
61205,1,1,1,1,1,0,0,0,0,0,0,0
61206,1,1,1,1,1,0,0,0,0,0,0,0
61207,1,1,1,1,0,0,0,0,0,0,0,0
61208,1,1,1,1,0,0,0,0,0,0,0,0
61209,1,1,1,1,0,0,0,0,0,0,0,0
61210,1,1,1,1,0,0,0,0,0,0,0,0
61211,1,1,1,1,0,0,0,0,0,0,0,0
61212,0,0,0,1,0,0,0,0,0,0,0,0
61213,0,0,0,1,0,0,0,0,0,0,0,0
61214,0,0,0,0,0,0,0,0,0,0,0,0
61215,0,0,0,0,0,0,0,0,0,0,0,0
61216,0,0,0,0,0,0,0,0,0,0,0,0
61217,0,0,0,0,0,0,0,0,0,0,0,0
61218,0,0,0,0,0,0,0,0,0,0,0,0
61219,0,0,0,0,0,0,0,0,0,0,0,0
61220,0,0,0,0,0,0,1,1,1,0,0,0
61221,1,1,1,0,0,0,0,0,0,0,0,0
61222,1,1,1,0,0,0,0,0,0,0,0,0
61223,1,1,1,0,0,0,0,0,0,0,0,0
61224,1,1,1,0,0,0,0,0,0,0,1,0
61225,1,1,1,0,1,0,0,0,0,0,0,0
61226,1,1,1,0,1,0,0,0,0,0,0,0
61227,1,1,1,0,1,0,0,0,0,0,0,0
61228,1,1,1,0,1,0,0,0,0,0,0,0
61229,1,1,1,0,1,0,0,0,0,0,0,0
61230,1,1,1,0,1,0,0,0,0,0,0,0
61231,0,0,0,0,1,0,0,0,0,0,0,0
61232,0,0,0,0,1,0,0,0,0,0,0,0
61233,0,0,0,0,1,0,0,0,0,1,0,0
61234,0,0,0,1,1,0,0,0,0,0,0,0
61235,0,0,0,1,0,0,0,0,0,0,0,0
61236,0,0,0,1,0,0,0,0,0,0,0,0
61237,0,0,0,1,0,0,0,0,0,0,0,0
61238,0,0,0,1,0,0,1,1,0,0,0,0
61239,1,1,0,1,0,0,0,0,1,0,0,0
61240,1,1,1,1,0,0,0,0,0,0,0,0
61241,1,1,1,1,0,0,0,0,0,0,0,0
61242,1,1,1,1,0,0,0,0,0,0,0,0
61243,1,1,1,1,0,0,0,0,0,0,0,0
61244,1,1,1,0,0,0,0,0,0,0,0,0
61245,1,1,1,0,0,0,0,0,0,0,0,1
61246,1,1,1,0,0,1,0,0,0,0,0,0
61247,1,1,1,0,0,1,0,0,0,0,0,0
61248,1,1,1,0,0,1,0,0,0,0,0,0
61249,0,0,1,0,0,1,0,0,0,0,0,0
61250,0,0,0,0,0,1,0,0,0,0,0,0
61251,0,0,0,0,0,1,0,0,0,0,0,0
61252,0,0,0,0,0,1,0,0,0,0,0,0
61253,0,0,0,0,0,1,0,0,0,0,0,0
61254,0,0,0,0,0,1,0,0,0,0,0,0
61255,0,0,0,0,0,1,1,1,0,0,0,0
61256,1,1,0,0,0,0,0,0,0,0,0,0
61257,1,1,0,0,0,0,0,0,0,0,0,0
61258,1,1,0,0,0,0,0,0,0,0,0,0
61259,1,1,0,0,0,0,0,0,0,0,0,0
61260,1,1,0,0,0,0,0,0,0,0,0,0
61261,1,1,0,0,0,0,0,0,1,0,0,1
61262,1,1,1,0,0,1,0,0,0,0,1,0
61263,1,1,1,0,1,1,0,0,0,0,0,0
61264,1,1,1,0,1,1,0,0,0,0,0,0
61265,1,1,1,0,1,1,0,0,0,0,0,0
61266,0,0,1,0,1,1,0,0,0,0,0,0
61267,0,0,1,0,1,1,0,0,0,1,0,0
61268,0,0,1,1,1,1,0,0,0,0,0,0
61269,0,0,1,1,1,1,0,0,0,0,0,0
61270,0,0,1,1,1,1,0,0,0,0,0,0
61271,0,0,1,1,1,1,0,0,0,0,0,0
61272,0,0,0,1,1,0,1,1,0,0,0,0
61273,1,1,0,1,0,0,0,0,0,0,0,0
61274,1,1,0,1,0,0,0,0,0,0,0,0
61275,1,1,0,1,0,0,0,0,0,0,0,0
61276,1,1,0,1,0,0,0,0,0,0,0,0
61277,1,1,0,1,0,0,0,0,0,0,0,0
61278,1,1,0,0,0,0,0,0,0,0,0,0
61279,1,1,0,0,0,0,0,0,0,0,0,0
61280,1,1,0,0,0,0,0,0,0,0,0,0
61281,1,1,0,0,0,0,0,0,0,0,0,0
61282,1,1,0,0,0,0,0,0,0,0,0,0
61283,0,0,0,0,0,0,0,0,0,0,0,0
61284,0,0,0,0,0,0,0,0,1,0,0,0
61285,0,0,1,0,0,0,0,0,0,0,0,0
61286,0,0,1,0,0,0,0,0,0,0,0,0
61287,0,0,1,0,0,0,0,0,0,0,0,0
61288,0,0,1,0,0,0,0,0,0,0,0,0
61289,0,0,1,0,0,0,0,0,0,0,0,0
61290,0,0,1,0,0,0,0,0,0,0,0,0
61291,0,0,1,0,0,0,0,0,0,0,0,0
61292,0,0,1,0,0,0,1,1,0,0,0,0
61293,1,1,1,0,0,0,0,0,0,0,0,0
61294,1,1,1,0,0,0,0,0,0,0,0,0
61295,1,1,0,0,0,0,0,0,0,0,0,0
61296,1,1,0,0,0,0,0,0,0,1,0,0
61297,1,1,0,1,0,0,0,0,0,0,0,0
61298,1,1,0,1,0,0,0,0,0,0,0,0
61299,1,1,0,1,0,0,0,0,0,0,0,0
61300,1,1,0,1,0,0,0,0,0,0,0,0
61301,1,1,0,1,0,0,0,0,0,0,0,0
61302,1,1,0,1,0,0,0,0,1,0,0,0
61303,0,0,1,1,0,0,0,0,0,0,0,0
61304,0,0,1,1,0,0,0,0,0,0,0,0
61305,0,0,1,1,0,0,0,0,0,0,0,0
61306,0,0,1,1,0,0,0,0,0,0,0,0
61307,0,0,1,0,0,0,0,0,0,0,0,0
61308,0,0,1,0,0,0,0,0,0,0,0,1
61309,0,0,1,0,0,1,1,1,0,0,0,0
61310,1,1,1,0,0,1,0,0,0,0,0,0
61311,1,1,1,0,0,1,0,0,0,0,1,0
61312,1,1,1,0,1,1,0,0,0,0,0,0
61313,1,1,0,0,1,1,0,0,0,0,0,0
61314,1,1,0,0,1,1,0,0,0,0,0,0
61315,1,1,0,0,1,1,0,0,0,0,0,0
61316,1,1,0,0,1,1,0,0,0,0,0,0
61317,1,1,0,0,1,1,0,0,0,0,0,0
61318,1,1,0,0,1,1,0,0,0,0,0,0
61319,1,1,0,0,1,0,0,0,0,0,0,0
61320,0,0,0,0,1,0,0,0,0,0,0,0
61321,0,0,0,0,1,0,1,0,1,0,0,0
61322,1,0,1,0,0,0,0,0,0,0,0,0
61323,1,0,1,0,0,0,0,0,0,0,0,0
61324,1,0,1,0,0,0,0,0,0,1,0,0
61325,1,0,1,1,0,0,1,1,0,0,0,0
61326,2,1,1,1,0,0,0,0,0,0,0,0
61327,2,1,1,1,0,0,0,0,0,0,0,0
61328,2,1,1,1,0,0,0,0,0,0,0,0
61329,2,1,1,1,0,0,0,0,0,0,0,0
61330,2,1,1,1,0,0,0,0,0,0,0,0
61331,2,1,1,1,0,0,0,0,0,0,0,0
61332,1,1,0,1,0,0,0,0,0,0,0,0
61333,1,1,0,1,0,0,0,0,0,0,0,0
61334,1,1,0,1,0,0,0,0,0,0,0,0
61335,1,1,0,0,0,0,0,0,0,0,0,0
61336,0,0,0,0,0,0,0,0,0,0,0,0
61337,0,0,0,0,0,0,0,0,0,0,0,0
61338,0,0,0,0,0,0,0,0,0,0,0,0
61339,0,0,0,0,0,0,1,0,1,0,0,0
61340,1,0,1,0,0,0,0,0,0,0,0,0
61341,1,0,1,0,0,0,0,0,0,0,0,0
61342,1,0,1,0,0,0,0,0,0,0,0,0
61343,1,0,1,0,0,0,0,0,0,0,0,0
61344,1,0,1,0,0,0,0,0,0,0,0,0
61345,1,0,1,0,0,0,0,1,0,0,0,0
61346,1,1,1,0,0,0,0,0,0,0,0,0
61347,1,1,1,0,0,0,0,0,0,0,0,0
61348,1,1,1,0,0,0,0,0,0,0,0,0
61349,1,1,1,0,0,0,0,0,0,0,0,0
61350,0,1,0,0,0,0,0,0,0,0,0,0
61351,0,1,0,0,0,0,0,0,0,0,0,0
61352,0,1,0,0,0,0,0,0,0,0,0,0
61353,0,1,0,0,0,0,0,0,0,1,1,0
61354,0,1,0,1,1,0,0,0,0,0,0,0
61355,0,1,0,1,1,0,0,0,0,0,0,0
61356,0,0,0,1,1,0,0,0,0,0,0,0
61357,0,0,0,1,1,0,0,0,1,0,0,0
61358,0,0,1,1,1,0,0,0,0,0,0,0
61359,0,0,1,1,1,0,1,1,0,0,0,0
61360,1,1,1,1,1,0,0,0,0,0,0,0
61361,1,1,1,1,1,0,0,0,0,0,0,0
61362,1,1,1,1,1,0,0,0,0,0,0,0
61363,1,1,1,1,1,0,0,0,0,0,0,0
61364,1,1,1,0,0,0,0,1,0,0,0,0
61365,1,2,1,0,0,0,0,0,0,0,0,0
61366,1,2,1,0,0,0,0,0,0,0,0,0
61367,1,2,1,0,0,0,0,0,0,0,0,0
61368,1,2,0,0,0,0,0,0,0,0,0,0
61369,1,2,0,0,0,0,0,0,0,0,0,0
61370,0,1,0,0,0,0,0,0,0,0,0,0
61371,0,1,0,0,0,0,0,0,0,0,0,0
61372,0,1,0,0,0,0,0,0,0,0,0,0
61373,0,1,0,0,0,0,0,0,0,0,0,0
61374,0,1,0,0,0,0,0,0,0,0,0,0
61375,0,0,0,0,0,0,0,0,0,0,0,0
61376,0,0,0,0,0,0,0,0,0,0,0,0
61377,0,0,0,0,0,0,1,1,1,0,0,0
61378,1,1,1,0,0,0,0,0,0,0,0,0
61379,1,1,1,0,0,0,0,0,0,0,0,1
61380,1,1,1,0,0,1,0,0,0,0,0,0
61381,1,1,1,0,0,1,0,0,0,0,0,0
61382,1,1,1,0,0,1,0,0,0,0,0,0
61383,1,1,1,0,0,1,0,0,0,0,0,0
61384,1,1,1,0,0,1,0,0,0,0,0,0
61385,1,1,1,0,0,1,0,0,0,0,0,0
61386,1,1,1,0,0,1,0,0,0,0,0,0
61387,1,1,1,0,0,1,0,0,0,1,0,0
61388,0,0,0,1,0,1,0,0,0,0,0,0
61389,0,0,0,1,0,1,0,0,0,0,0,0
61390,0,0,0,1,0,0,0,0,0,0,0,0
61391,0,0,0,1,0,0,0,0,0,0,0,0
61392,0,0,0,1,0,0,0,0,0,0,0,0
61393,0,0,0,1,0,0,0,0,0,0,0,0
61394,0,0,0,1,0,0,0,0,0,0,0,0
61395,0,0,0,1,0,0,0,0,0,0,0,0
61396,0,0,0,1,0,0,0,0,0,0,1,0
61397,0,0,0,1,1,0,1,1,1,0,0,0
61398,1,1,1,0,1,0,0,0,0,0,0,0
61399,1,1,1,0,1,0,0,0,0,0,0,0
61400,1,1,1,0,1,0,0,0,0,0,0,0
61401,1,1,1,0,1,0,0,0,0,0,0,0
61402,1,1,1,0,1,0,0,0,0,0,0,0
61403,1,1,1,0,1,0,0,0,0,0,0,0
61404,1,1,1,0,1,0,0,0,0,0,0,0
61405,1,1,1,0,1,0,0,0,0,0,0,0
61406,1,1,1,0,1,0,0,0,0,0,0,0
61407,1,1,1,0,0,0,0,0,0,0,0,0
61408,0,0,0,0,0,0,0,0,0,0,0,0
61409,0,0,0,0,0,0,0,0,0,0,0,0
61410,0,0,0,0,0,0,0,0,0,0,0,0
61411,0,0,0,0,0,0,0,0,0,0,0,0
61412,0,0,0,0,0,0,0,0,0,0,0,0
61413,0,0,0,0,0,0,0,0,0,0,0,0
61414,0,0,0,0,0,0,0,0,0,0,0,0
61415,0,0,0,0,0,0,0,0,0,0,0,0
61416,0,0,0,0,0,0,1,1,1,0,0,0
61417,1,1,1,0,0,0,0,0,0,0,0,0
61418,1,1,1,0,0,0,0,0,0,0,0,0
61419,1,1,1,0,0,0,0,0,0,0,0,0
61420,1,1,1,0,0,0,0,0,0,0,0,0
61421,1,1,1,0,0,0,0,0,0,1,0,0
61422,1,1,1,1,0,0,0,0,0,0,0,0
61423,1,1,1,1,0,0,0,0,0,0,0,0
61424,1,1,1,1,0,0,0,0,0,0,0,0
61425,1,1,1,1,0,0,0,0,0,0,0,0
61426,1,1,1,1,0,0,0,0,0,0,0,0
61427,0,0,0,1,0,0,0,0,0,0,0,0
61428,0,0,0,1,0,0,0,0,0,0,0,0
61429,0,0,0,1,0,0,0,0,0,0,0,0
61430,0,0,0,1,0,0,0,0,0,0,0,0
61431,0,0,0,1,0,0,0,0,0,0,0,0
61432,0,0,0,0,0,0,0,0,0,0,0,0
61433,0,0,0,0,0,0,0,0,0,0,0,0
61434,0,0,0,0,0,0,0,0,0,0,0,0
61435,0,0,0,0,0,0,0,0,0,0,0,0
61436,0,0,0,0,0,0,1,1,1,0,0,0
61437,1,1,1,0,0,0,0,0,0,0,0,0
61438,1,1,1,0,0,0,0,0,0,0,0,0
61439,1,1,1,0,0,0,0,0,0,0,0,0
61440,1,1,1,0,0,0,0,0,0,0,1,0
61441,1,1,1,0,1,0,0,0,0,0,0,0
61442,1,1,1,0,1,0,0,0,0,0,0,0
61443,1,1,1,0,1,0,0,0,0,0,0,0
61444,1,1,1,0,1,0,0,0,0,0,0,0
61445,1,1,1,0,1,0,0,0,0,0,0,0
61446,1,1,1,0,1,0,0,0,0,0,0,0
61447,0,0,0,0,1,0,0,0,0,1,0,0
61448,0,0,0,1,1,0,0,0,0,0,0,0
61449,0,0,0,1,1,0,0,0,0,0,0,0
61450,0,0,0,1,1,0,0,0,0,0,0,1
61451,0,0,0,1,0,1,0,0,0,0,0,0
61452,0,0,0,1,0,1,1,1,0,0,0,0
61453,1,1,0,1,0,1,0,0,0,0,0,0
61454,1,1,0,1,0,1,0,0,0,0,0,0
61455,1,1,0,1,0,1,0,0,0,0,0,0
61456,1,1,0,1,0,1,0,0,0,0,0,0
61457,1,1,0,1,0,1,0,0,0,0,0,0
61458,1,1,0,0,0,1,0,0,1,0,0,0
61459,1,1,1,0,0,1,0,0,0,0,0,0
61460,1,1,1,0,0,1,0,0,0,0,0,0
61461,1,1,1,0,0,0,0,0,0,0,0,0
61462,1,1,1,0,0,0,0,0,0,0,0,0
61463,0,0,1,0,0,0,0,0,0,0,0,0
61464,0,0,1,0,0,0,0,0,0,0,0,0
61465,0,0,1,0,0,0,0,0,0,0,0,0
61466,0,0,1,0,0,0,0,0,0,0,0,0
61467,0,0,1,0,0,0,0,0,0,0,0,0
61468,0,0,1,0,0,0,0,0,0,0,0,0
61469,0,0,0,0,0,0,0,0,0,0,0,0
61470,0,0,0,0,0,0,0,0,0,0,0,0
61471,0,0,0,0,0,0,1,1,0,0,0,0
61472,1,1,0,0,0,0,0,0,0,0,0,0
61473,1,1,0,0,0,0,0,0,0,0,0,0
61474,1,1,0,0,0,0,0,0,0,0,0,0
61475,1,1,0,0,0,0,0,0,0,0,0,0
61476,1,1,0,0,0,0,0,0,0,0,0,0
61477,1,1,0,0,0,0,0,0,0,0,0,0
61478,1,1,0,0,0,0,0,0,1,0,0,0
61479,1,1,1,0,0,0,0,0,0,1,0,0
61480,1,1,1,1,0,0,0,0,0,0,0,0
61481,1,1,1,1,0,0,0,0,0,0,1,0
61482,0,0,1,1,1,0,0,0,0,0,0,0
61483,0,0,1,1,1,0,0,0,0,0,0,0
61484,0,0,1,1,1,0,0,0,0,0,0,0
61485,0,0,1,1,1,0,0,0,0,0,0,0
61486,0,0,1,1,1,0,0,0,0,0,0,0
61487,0,0,1,1,1,0,1,1,0,0,0,0
61488,1,1,1,1,1,0,0,0,0,0,0,0
61489,1,1,0,1,1,0,0,0,0,0,0,0
61490,1,1,0,0,1,0,0,0,0,0,0,0
61491,1,1,0,0,1,0,0,0,0,0,0,0
61492,1,1,0,0,0,0,0,0,0,0,0,0
61493,1,1,0,0,0,0,0,0,0,0,0,0
61494,1,1,0,0,0,0,0,0,0,0,0,0
61495,1,1,0,0,0,0,0,0,0,0,0,0
61496,1,1,0,0,0,0,0,0,0,0,0,0
61497,1,1,0,0,0,0,0,0,0,0,0,0
61498,0,0,0,0,0,0,0,0,0,0,0,0
61499,0,0,0,0,0,0,0,0,1,0,0,0
61500,0,0,1,0,0,0,0,0,0,0,0,0
61501,0,0,1,0,0,0,0,0,0,0,0,0
61502,0,0,1,0,0,0,0,0,0,0,0,1
61503,0,0,1,0,0,1,0,0,0,0,0,0
61504,0,0,1,0,0,1,0,0,0,0,0,0
61505,0,0,1,0,0,1,1,1,0,0,0,0
