,San Andreas (Carrizo) rev,San Andreas (Cholame) rev,San Andreas (Mojave S),San Andreas (Coachella) rev,San Jacinto (Anza) rev,Garlock (West),0
2500,1,0,1,0,0,1,1
2501,0,1,1,1,0,0,0
2502,0,0,0,0,1,0,1
2503,1,1,1,0,0,0,0
2504,1,1,1,1,1,0,0
2505,0,0,1,1,0,0,1
2506,1,1,1,1,0,0,0
2507,2,1,0,0,0,0,1
2508,0,0,0,1,0,0,0
2509,0,0,1,0,0,0,1
2510,1,1,1,1,0,0,0
2511,0,0,1,1,0,0,0
2512,0,0,1,0,0,1,0
2513,0,0,1,0,0,0,1
2514,1,1,1,0,0,0,0
2515,0,1,0,0,1,1,0
2516,0,0,1,1,0,0,1
2517,1,1,1,1,0,0,0
2518,1,1,0,1,0,0,0
2519,0,0,0,1,0,0,0
2520,0,0,0,0,0,0,1
2521,0,0,1,1,0,1,0
2522,0,0,1,1,1,0,0
2523,1,1,1,1,0,0,0
2524,1,1,1,0,0,0,1
2525,0,0,0,1,0,0,1
2526,1,0,1,1,0,0,0
2527,0,1,0,0,0,0,0
2528,0,0,1,0,0,1,1
2529,1,1,0,1,0,0,0
2530,1,1,0,0,1,0,0
2531,1,1,1,0,1,0,0
2532,0,0,0,0,0,0,1
2533,0,1,0,0,0,0,1
2534,1,1,0,0,1,0,1
2535,0,0,0,0,1,1,1
2536,1,1,1,1,0,0,0
2537,0,0,0,0,1,0,0
2538,1,0,1,0,1,0,1
2539,0,0,0,0,0,0,0
2540,0,1,1,1,1,0,1
2541,1,1,1,1,0,1,1
2542,0,0,0,0,1,0,0
2543,1,1,1,1,0,0,0
2544,0,0,1,0,1,0,0
2545,2,0,1,1,0,0,1
2546,1,1,1,0,0,0,1
2547,0,0,0,0,0,0,1
2548,1,1,1,1,0,0,0
2549,0,0,0,0,0,0,1
2550,1,1,0,0,0,0,0
2551,0,0,0,1,0,0,0
2552,1,1,0,1,0,0,0
2553,0,0,0,0,0,0,0
2554,1,0,0,0,0,0,1
2555,0,0,0,0,0,1,1
2556,0,0,0,0,0,0,1
2557,1,1,1,1,0,0,0
2558,0,0,0,0,1,0,1
2559,0,1,0,0,0,1,1
2560,1,1,1,0,1,1,0
2561,1,0,1,1,0,0,0
2562,1,1,1,1,0,0,0
2563,0,0,1,1,0,0,1
2564,1,1,1,0,0,0,0
2565,1,1,0,0,1,1,0
2566,1,0,1,1,0,0,1
2567,1,1,1,1,1,0,0
2568,1,1,0,0,0,0,1
2569,1,1,1,0,0,1,1
2570,0,0,0,0,0,0,0
2571,1,1,0,1,0,0,0
2572,1,1,0,0,0,1,1
2573,0,0,1,0,1,0,0
2574,1,1,1,1,0,1,0
2575,1,1,1,0,1,0,0
2576,1,1,1,0,0,0,0
2577,0,0,0,0,0,0,1
2578,1,1,1,0,0,0,1
2579,0,0,0,1,0,0,1
2580,1,1,0,0,0,0,1
2581,1,1,1,1,0,0,0
2582,0,0,1,0,0,1,0
2583,0,0,0,1,1,1,0
2584,1,1,1,0,0,0,0
2585,0,0,1,0,0,0,0
2586,1,1,1,0,1,1,1
2587,1,1,1,1,0,0,0
2588,1,1,0,1,0,0,0
2589,0,1,1,0,0,1,0
2590,1,1,0,1,0,0,1
2591,1,1,0,1,0,0,1
2592,0,0,1,1,0,0,1
2593,1,1,1,1,0,0,0
2594,0,0,0,1,1,0,0
2595,0,0,0,1,0,1,1
2596,0,0,0,1,0,0,1
2597,0,0,1,0,1,0,1
2598,1,1,0,0,0,0,0
2599,1,1,0,0,0,0,1
2600,1,1,0,0,1,0,0
2601,0,0,0,1,0,0,1
2602,0,0,1,1,0,0,0
2603,1,0,1,0,1,0,1
2604,1,1,1,0,0,0,0
2605,2,1,1,0,0,0,0
2606,1,1,0,0,1,0,1
2607,1,1,1,0,0,0,0
2608,1,1,1,0,0,0,0
2609,1,0,1,0,0,0,1
2610,0,0,1,0,0,1,0
2611,1,1,1,0,0,0,0
2612,2,1,1,0,0,0,0
2613,1,0,1,0,0,0,1
2614,0,0,1,1,0,0,0
2615,1,1,0,0,1,0,0
2616,1,1,1,0,0,0,0
2617,0,0,1,0,0,0,0
2618,0,1,0,1,0,0,0
2619,1,1,0,0,0,0,0
2620,0,0,0,0,1,0,1
2621,0,0,0,1,0,0,0
2622,1,1,0,1,0,0,0
2623,1,1,0,1,0,0,1
2624,1,1,0,0,0,0,0
2625,0,0,1,1,0,1,0
2626,1,1,1,1,0,0,0
2627,1,1,1,0,0,1,1
2628,0,0,1,1,1,0,0
2629,0,0,0,0,1,0,0
2630,1,1,1,0,0,0,0
2631,0,0,1,1,0,0,0
2632,1,1,1,0,0,1,0
2633,1,1,1,0,0,1,0
2634,1,1,0,1,0,0,0
2635,1,1,1,0,0,0,0
2636,0,0,0,0,0,0,1
2637,0,0,1,1,0,0,1
2638,1,1,1,0,0,1,0
2639,2,1,0,0,1,0,0
2640,1,2,1,0,0,0,1
2641,0,0,0,1,0,0,1
2642,1,1,0,1,0,0,1
2643,0,0,0,0,1,0,0
2644,0,0,0,1,0,0,1
2645,0,0,1,0,1,1,0
2646,1,1,1,0,0,0,1
2647,1,1,1,0,0,0,1
2648,1,1,1,1,0,0,0
2649,1,0,0,0,1,0,0
2650,0,0,0,1,0,0,1
2651,1,1,1,1,0,0,0
2652,0,0,1,0,1,1,1
2653,0,0,1,0,1,0,1
2654,0,0,0,1,0,0,0
2655,0,0,0,1,0,0,1
2656,1,1,1,1,0,0,0
2657,0,0,1,0,1,0,1
2658,1,0,1,0,0,0,0
2659,0,0,0,1,0,0,1
2660,0,0,0,0,1,0,0
2661,1,1,0,1,0,0,1
2662,0,0,0,0,1,0,1
2663,0,0,0,0,0,0,1
2664,0,0,0,0,0,0,1
2665,1,1,1,0,1,1,0
2666,1,1,0,0,0,1,0
2667,1,1,0,0,1,0,0
2668,0,0,0,1,1,0,1
2669,0,0,0,1,0,0,1
2670,1,1,1,1,1,0,0
2671,1,1,1,0,0,0,0
2672,1,1,1,0,1,0,0
2673,0,0,0,0,0,0,0
2674,1,1,0,0,0,0,1
2675,1,1,0,1,0,0,0
2676,1,0,1,0,0,1,1
2677,0,0,0,0,0,0,1
2678,0,0,0,1,0,0,1
2679,1,0,0,1,1,0,0
2680,1,1,0,0,0,1,0
2681,1,1,0,0,0,0,0
2682,1,1,1,1,0,0,0
2683,1,0,0,0,1,0,0
2684,1,1,1,1,1,0,0
2685,0,0,0,1,1,0,0
2686,1,1,1,0,0,0,1
2687,0,0,0,0,1,0,1
2688,1,1,0,1,0,0,1
2689,0,1,1,1,0,0,0
2690,0,0,1,0,0,0,1
2691,1,1,1,0,0,0,0
2692,1,1,1,1,1,0,0
2693,1,1,1,0,1,1,0
2694,1,1,0,1,0,0,0
2695,0,0,1,0,0,1,1
2696,1,0,0,0,0,0,0
2697,0,0,0,1,0,0,1
2698,1,1,0,0,0,0,1
2699,1,1,0,0,0,0,1
2700,0,0,0,0,0,0,1
2701,1,1,0,0,0,1,0
2702,1,1,0,1,0,1,0
2703,1,1,1,0,0,0,1
2704,0,0,0,0,0,0,1
2705,0,0,1,0,1,0,0
2706,1,1,1,0,0,1,1
2707,1,1,0,0,1,0,0
2708,0,0,0,0,1,0,1
2709,1,1,0,0,0,0,0
2710,0,0,0,0,0,0,0
2711,1,0,1,0,0,1,0
2712,1,1,1,0,1,0,0
2713,0,0,0,1,1,0,0
2714,1,1,1,0,0,1,0
2715,0,0,1,0,0,0,1
2716,0,0,0,1,0,1,1
2717,0,0,0,1,0,0,1
2718,0,0,0,0,0,0,1
2719,1,1,0,0,1,0,1
2720,0,0,1,0,0,0,1
2721,1,1,1,1,0,0,0
2722,0,0,0,0,0,0,1
2723,0,0,1,0,0,0,1
2724,0,0,0,0,0,0,0
2725,1,0,1,0,0,0,0
2726,1,1,0,1,1,0,0
2727,0,0,0,0,1,0,0
2728,0,0,1,0,0,0,1
2729,0,0,1,1,0,1,1
2730,0,0,1,1,0,0,0
2731,1,1,1,0,1,0,0
2732,1,0,0,0,0,0,1
2733,0,0,1,1,0,0,0
2734,0,0,1,0,1,1,1
2735,0,1,0,0,1,0,1
2736,1,1,0,0,0,0,0
2737,1,1,1,0,0,0,0
2738,1,1,0,1,0,0,0
2739,0,0,1,1,1,0,1
2740,0,0,0,0,0,0,1
2741,0,0,0,1,1,0,0
2742,1,0,1,0,0,1,1
2743,0,0,0,0,0,0,1
2744,0,0,1,1,0,0,0
2745,1,1,0,0,0,0,1
2746,1,1,0,0,1,0,0
2747,1,1,1,0,0,0,0
2748,0,0,0,1,0,1,0
2749,1,1,1,0,1,0,1
2750,1,0,1,0,0,0,1
2751,0,1,1,0,0,0,0
2752,0,0,0,1,0,0,0
2753,1,1,0,0,0,0,0
2754,0,1,1,0,0,1,1
2755,1,1,0,0,0,0,0
2756,0,0,1,0,0,0,1
2757,0,0,0,0,1,0,1
2758,0,0,0,1,1,0,1
2759,0,0,1,0,1,0,1
2760,1,1,1,0,0,0,0
2761,1,1,1,1,0,0,0
2762,0,0,0,1,1,0,0
2763,1,1,0,0,0,0,1
2764,1,1,1,1,1,0,0
2765,0,0,0,0,0,0,1
2766,1,1,0,0,0,0,1
2767,1,1,1,1,1,1,0
2768,0,0,1,0,1,0,1
2769,0,0,1,1,0,0,1
2770,0,0,1,1,0,0,1
2771,0,0,1,0,0,0,1
2772,0,0,0,1,1,0,1
2773,0,0,1,0,0,0,0
2774,0,1,0,1,1,0,1
2775,1,0,0,0,0,0,0
2776,1,1,1,0,1,1,0
2777,1,1,0,1,0,0,1
2778,0,0,0,1,0,1,0
2779,1,1,0,1,0,1,1
2780,0,0,0,0,0,0,1
2781,1,1,1,1,0,0,0
2782,0,0,1,1,0,0,0
2783,1,1,0,1,0,0,1
2784,1,1,0,1,0,1,1
2785,0,0,1,0,0,0,0
2786,1,0,0,0,0,0,0
2787,1,1,0,0,0,0,0
2788,1,1,1,0,1,1,0
2789,1,1,0,0,0,0,0
2790,1,1,0,0,0,0,1
2791,1,1,0,0,0,0,1
2792,1,1,0,0,0,0,0
2793,0,0,0,1,1,0,0
2794,0,0,1,1,0,0,0
2795,1,0,0,0,0,0,0
2796,0,0,0,1,0,0,1
2797,0,0,1,1,0,0,0
2798,1,1,1,0,0,1,1
2799,0,0,0,0,0,0,1
2800,1,1,1,1,0,0,0
2801,0,0,0,0,0,0,0
2802,1,1,1,0,0,0,0
2803,1,1,0,1,0,0,1
2804,1,1,0,0,0,0,1
2805,1,0,1,0,1,1,1
2806,1,1,0,1,0,0,0
2807,0,0,0,0,0,0,0
2808,0,0,1,1,0,0,1
2809,1,1,1,0,0,0,1
2810,0,0,0,0,0,0,1
2811,1,0,1,1,0,0,1
2812,1,1,1,0,0,0,1
2813,1,1,1,0,0,0,1
2814,0,0,0,1,0,1,0
2815,1,1,0,0,1,0,1
2816,1,1,1,0,1,0,0
2817,1,1,0,0,0,1,0
2818,0,0,1,0,0,1,1
2819,1,1,0,0,0,0,1
2820,1,1,1,0,0,0,0
2821,1,1,0,1,0,1,0
2822,0,0,0,1,1,1,0
2823,1,1,0,1,0,0,0
2824,0,0,1,0,0,0,1
2825,1,1,1,1,0,0,0
2826,1,1,1,1,0,0,0
2827,1,1,0,0,1,0,1
2828,1,1,0,1,0,0,0
2829,1,1,1,1,0,0,0
2830,0,1,0,0,0,0,1
2831,0,1,0,1,1,0,0
2832,0,0,1,0,0,0,1
2833,0,0,0,0,0,1,0
2834,0,0,1,1,0,0,0
2835,0,0,1,0,1,1,1
2836,1,1,0,0,0,0,1
2837,1,1,0,0,0,0,0
2838,1,1,1,0,1,0,1
2839,0,0,0,0,0,0,1
2840,1,1,0,0,0,0,1
2841,1,1,1,1,1,0,0
2842,1,1,1,0,0,0,0
2843,1,1,1,0,0,0,1
2844,1,1,0,0,1,0,0
2845,1,1,0,0,0,0,0
2846,0,0,0,0,0,0,1
2847,0,0,0,0,0,1,1
2848,1,1,1,0,1,0,0
2849,0,0,0,0,0,0,1
2850,1,1,0,0,0,1,0
2851,1,1,1,0,0,1,1
2852,1,0,1,0,0,1,0
2853,0,0,0,0,1,0,1
2854,1,1,1,0,0,0,0
2855,1,0,1,0,0,0,1
2856,1,1,1,0,0,0,1
2857,0,1,0,0,0,0,1
2858,0,0,0,0,0,1,1
2859,1,1,0,0,0,0,0
2860,0,0,1,0,0,1,1
2861,1,1,1,0,0,0,0
2862,1,1,0,1,0,1,1
2863,1,2,1,0,0,0,0
2864,0,0,1,1,0,0,0
2865,0,0,1,0,0,0,0
2866,0,0,0,0,1,1,0
2867,1,1,0,0,0,1,0
2868,1,1,1,0,0,1,0
2869,1,1,1,0,0,0,0
2870,0,0,1,0,0,1,1
2871,0,0,1,1,0,0,1
2872,1,1,0,0,0,0,1
2873,0,0,0,1,1,0,1
2874,0,0,0,1,1,0,0
2875,0,0,1,0,0,0,1
2876,0,0,0,0,1,0,1
2877,0,0,1,0,0,0,0
2878,1,1,1,1,0,0,0
2879,1,1,1,0,0,0,1
2880,0,0,1,0,1,0,1
2881,1,1,0,0,0,0,0
2882,1,1,0,0,0,0,0
2883,1,1,0,0,0,0,1
2884,1,1,0,0,1,0,1
2885,1,1,1,0,0,0,0
2886,1,1,1,1,0,0,0
2887,0,0,1,0,0,0,1
2888,1,1,1,1,0,0,0
2889,1,1,0,0,0,1,0
2890,1,0,1,0,0,0,1
2891,1,1,1,0,0,1,0
2892,1,1,1,0,1,0,0
2893,1,1,1,1,1,0,0
2894,0,0,1,0,1,0,1
2895,0,0,0,0,0,0,1
2896,1,1,0,0,1,0,0
2897,0,0,1,0,0,0,1
2898,0,1,0,1,0,0,0
2899,2,1,1,0,0,0,0
2900,1,1,0,0,0,0,1
2901,1,1,1,1,0,0,0
2902,1,1,1,1,0,0,0
2903,0,0,0,0,1,0,1
2904,1,1,1,1,0,1,0
2905,1,1,1,1,0,1,0
2906,1,1,1,1,0,0,0
2907,1,1,0,0,0,0,0
2908,0,0,0,0,0,0,0
2909,0,0,1,1,0,0,0
2910,0,0,0,0,0,0,0
2911,0,1,0,1,0,0,1
2912,0,0,1,0,0,0,0
2913,0,0,0,1,1,0,0
2914,1,1,1,0,0,1,1
2915,1,1,1,0,0,0,0
2916,1,1,0,0,0,0,1
2917,1,0,0,0,0,0,0
2918,1,0,1,0,0,0,0
2919,1,1,1,1,0,0,0
2920,0,0,0,0,1,0,1
2921,1,1,1,0,1,0,0
2922,0,0,1,0,1,0,1
2923,0,0,0,0,0,0,0
2924,1,1,1,1,0,0,0
2925,1,1,1,0,0,0,0
2926,1,1,0,1,0,0,1
2927,1,1,0,1,0,0,0
2928,0,0,1,0,0,0,1
2929,1,1,1,1,0,0,1
2930,1,1,1,0,1,1,0
2931,2,1,0,1,0,0,1
2932,1,1,1,0,0,0,0
2933,0,0,1,0,0,0,1
2934,1,1,0,1,0,0,0
2935,0,0,1,0,0,0,1
2936,0,0,0,0,0,0,1
2937,1,1,1,0,0,0,0
2938,1,1,1,0,0,0,0
2939,0,0,1,1,0,1,0
2940,1,1,0,1,0,1,0
2941,1,1,0,1,0,0,0
2942,1,0,0,0,1,0,1
2943,1,1,0,1,0,0,0
2944,1,1,0,1,1,1,0
2945,0,0,1,1,0,1,1
2946,0,0,0,0,0,1,1
2947,1,1,0,0,0,0,0
2948,1,1,1,0,0,1,0
2949,0,0,0,0,0,0,1
2950,0,0,0,0,0,0,1
2951,0,0,1,0,0,0,1
2952,1,1,1,0,1,0,0
2953,1,0,0,0,0,0,0
2954,0,0,0,0,1,0,0
2955,1,1,0,0,1,0,0
2956,0,0,0,0,0,0,0
2957,1,1,1,1,0,1,0
2958,0,0,0,0,0,0,1
2959,1,1,0,0,1,0,1
2960,1,1,1,1,0,1,0
2961,1,1,1,1,0,0,1
2962,1,1,1,0,0,1,0
2963,1,1,1,0,1,0,0
2964,0,0,1,1,0,0,0
2965,0,0,0,1,0,0,1
2966,1,1,1,0,0,0,0
2967,1,1,1,0,0,0,1
2968,0,0,0,0,0,1,0
2969,1,1,1,1,0,0,0
2970,1,1,1,1,0,0,1
2971,2,1,0,0,1,0,0
2972,0,0,0,0,0,1,1
2973,1,1,1,0,0,0,0
2974,1,1,0,1,0,0,1
2975,0,0,0,0,0,0,0
2976,1,1,1,0,1,0,1
2977,0,0,1,1,0,0,1
2978,0,0,0,0,0,0,0
2979,0,0,0,1,0,0,0
2980,1,1,0,1,0,0,1
2981,0,0,0,1,0,1,1
2982,0,0,0,0,1,0,1
2983,1,1,0,0,1,0,1
2984,1,1,1,0,1,0,0
2985,1,1,0,1,0,1,0
2986,1,1,1,1,0,0,0
2987,1,1,1,1,0,0,1
2988,1,1,0,0,0,0,1
2989,0,0,0,0,0,0,1
2990,0,0,1,0,0,0,0
2991,1,1,1,0,0,0,0
2992,0,0,0,0,1,0,0
2993,0,0,0,0,0,0,0
2994,1,1,0,1,0,0,1
2995,0,0,1,0,0,0,1
2996,1,1,1,1,0,1,1
2997,1,1,1,1,0,0,0
2998,0,0,1,0,0,0,0
2999,0,0,0,1,0,0,1
3000,1,1,1,1,0,1,0
3001,0,0,1,0,1,0,1
3002,1,1,1,1,0,0,0
3003,1,1,1,0,0,1,1
3004,0,0,1,0,0,1,0
3005,0,0,1,0,0,0,1
3006,1,1,0,1,0,0,0
3007,0,0,1,1,1,0,0
3008,1,1,1,1,0,0,0
3009,0,1,1,0,0,1,1
3010,0,0,1,1,0,0,1
3011,0,0,1,0,0,0,0
3012,0,0,0,0,1,0,0
3013,0,0,0,1,0,0,1
3014,0,0,0,0,0,0,0
3015,1,1,1,0,0,0,1
3016,1,1,0,1,0,0,1
3017,0,0,1,1,0,1,0
3018,1,1,1,1,1,0,0
3019,1,0,1,1,0,0,1
3020,1,1,1,0,0,0,0
3021,0,0,0,1,0,0,0
3022,1,1,0,1,0,1,0
3023,1,1,0,0,0,0,1
3024,0,0,0,1,0,0,1
3025,0,1,1,1,0,1,0
3026,1,1,1,0,0,0,0
3027,1,1,0,1,0,0,1
3028,1,1,0,0,0,0,0
3029,2,1,1,0,1,0,0
3030,0,0,1,0,1,0,1
3031,1,1,1,0,1,0,0
3032,1,1,1,1,0,0,0
3033,0,0,1,0,0,0,1
3034,1,1,1,0,0,0,0
3035,1,1,0,1,0,0,0
3036,0,1,0,0,1,0,1
3037,1,1,0,0,0,0,0
3038,1,1,1,0,0,0,0
3039,0,0,0,0,0,0,0
3040,1,1,0,0,1,0,1
3041,0,1,0,0,0,0,1
3042,1,1,0,0,1,0,1
3043,1,1,0,0,1,0,0
3044,1,1,1,0,1,0,0
3045,2,1,0,0,0,0,0
3046,1,1,0,1,0,0,0
3047,0,0,0,0,1,0,1
3048,1,1,0,1,0,0,0
3049,0,0,0,0,1,0,1
3050,1,1,0,0,1,0,1
3051,0,0,1,0,0,0,0
3052,1,1,1,0,0,0,0
3053,0,0,1,1,0,1,1
3054,2,1,1,1,0,0,0
3055,0,0,1,0,0,1,1
3056,0,0,0,0,0,0,1
3057,1,1,1,0,0,0,0
3058,1,1,1,0,0,0,0
3059,1,1,0,0,0,0,0
3060,0,0,1,0,1,1,0
3061,1,1,1,1,0,0,1
3062,0,0,1,0,0,0,0
3063,1,0,1,0,0,1,0
3064,2,1,1,1,0,0,0
3065,0,0,0,0,0,0,1
3066,1,1,1,1,0,0,0
3067,0,0,1,0,0,0,1
3068,1,0,1,0,0,0,0
3069,1,1,1,0,0,0,0
3070,1,1,0,1,0,0,0
3071,0,0,0,1,0,0,0
3072,0,0,0,0,0,1,0
3073,1,1,0,0,0,0,0
3074,1,1,1,0,1,0,1
3075,0,0,0,1,0,0,1
3076,1,1,1,0,1,0,0
3077,1,1,0,0,0,0,1
3078,1,1,0,0,0,0,1
3079,0,0,1,1,0,0,1
3080,0,0,0,0,1,0,0
3081,1,1,1,0,0,0,1
3082,1,1,1,0,0,1,0
3083,0,0,0,0,1,0,0
3084,1,1,1,1,1,0,0
3085,1,1,0,0,0,0,0
3086,0,0,0,0,1,0,1
3087,1,1,1,0,0,0,0
3088,1,1,0,1,0,0,0
3089,1,1,1,0,1,0,0
3090,0,0,0,0,1,0,0
3091,1,1,1,0,0,0,1
3092,0,1,1,0,0,1,1
3093,1,1,1,0,0,1,1
3094,0,0,1,0,0,0,0
3095,0,0,1,0,1,0,0
3096,0,0,1,0,0,1,1
3097,0,0,0,1,0,0,0
3098,0,0,1,1,1,1,0
3099,1,1,1,0,1,0,0
3100,1,1,1,0,1,0,0
3101,1,1,0,0,0,0,1
3102,0,0,0,0,0,0,0
3103,0,1,0,0,1,0,0
3104,1,1,0,0,0,0,0
3105,0,0,0,1,0,0,1
3106,1,1,1,1,0,0,0
3107,0,0,0,0,0,0,0
3108,1,1,0,0,1,0,0
3109,1,1,0,0,0,0,0
3110,0,0,0,1,0,1,1
3111,1,1,1,0,0,0,0
3112,1,2,0,0,0,0,0
3113,1,1,0,1,0,0,1
3114,1,1,0,1,0,0,0
3115,0,0,0,0,1,0,0
3116,1,1,1,0,0,1,0
3117,0,0,1,1,0,0,0
3118,0,0,0,1,0,0,1
3119,1,1,1,0,0,0,0
3120,1,1,1,0,0,0,0
3121,1,1,0,0,1,0,1
3122,1,1,0,0,0,0,0
3123,1,0,1,0,0,0,0
3124,0,0,0,0,0,0,1
3125,0,0,1,1,0,0,1
3126,1,0,1,0,0,0,1
3127,1,1,0,0,0,0,1
3128,0,0,1,1,0,1,1
3129,1,1,1,0,0,1,0
3130,1,1,1,0,0,0,0
3131,1,1,0,0,1,0,0
3132,0,0,0,1,0,1,0
3133,1,1,0,0,1,0,0
3134,0,0,0,0,1,0,0
3135,0,0,0,0,1,0,1
3136,1,1,1,0,1,0,0
3137,0,0,1,0,0,0,1
3138,1,1,0,1,0,0,0
3139,0,1,0,0,0,0,1
3140,1,1,1,0,0,0,1
3141,0,0,0,0,0,0,1
3142,1,1,0,0,0,0,1
3143,1,1,0,0,1,0,1
3144,1,1,1,0,0,0,0
3145,1,1,0,0,0,0,1
3146,1,1,0,0,1,0,1
3147,1,1,1,0,1,1,0
3148,1,1,0,0,0,0,1
3149,1,1,1,1,0,0,1
3150,1,1,1,1,0,0,0
3151,0,0,0,0,0,0,1
3152,1,1,0,0,0,0,0
3153,1,1,0,0,0,0,0
3154,1,1,0,1,0,0,1
3155,2,1,0,1,0,0,0
3156,0,0,0,1,0,0,0
3157,1,1,0,0,0,0,0
3158,1,1,0,0,0,0,0
3159,1,1,0,1,0,0,0
3160,0,1,2,0,1,0,0
3161,0,0,0,1,1,0,0
3162,1,1,1,1,1,0,0
3163,1,1,1,0,0,0,1
3164,1,1,1,1,0,0,0
3165,0,0,0,1,0,0,0
3166,1,1,0,1,1,0,1
3167,0,0,0,0,0,0,1
3168,1,1,1,0,0,1,0
3169,1,1,0,1,0,1,0
3170,0,1,0,1,0,0,1
3171,1,1,0,0,0,0,1
3172,1,1,0,0,0,0,0
3173,0,0,0,0,1,0,1
3174,0,0,0,0,0,0,1
3175,1,1,1,0,0,0,1
3176,0,0,1,0,0,0,1
3177,1,1,1,0,0,0,1
3178,1,1,1,0,0,0,0
3179,1,1,1,1,1,0,0
3180,0,0,0,0,0,1,0
3181,1,1,0,0,0,0,1
3182,1,1,1,1,0,0,0
3183,0,0,0,0,1,0,1
3184,1,0,1,0,0,0,1
3185,1,1,1,1,1,0,0
3186,0,0,0,1,0,1,1
3187,0,0,0,0,1,0,0
3188,1,1,0,0,1,0,1
3189,0,0,0,0,0,1,0
3190,1,1,1,0,0,0,0
3191,0,0,0,1,0,0,0
3192,1,1,1,1,0,1,0
3193,0,0,0,1,0,0,0
3194,1,1,0,1,1,0,1
3195,1,1,0,1,0,0,0
3196,1,1,1,1,1,0,0
3197,1,1,1,1,0,0,0
3198,1,1,0,1,0,0,0
3199,1,1,1,0,0,0,0
3200,0,0,0,0,0,1,1
3201,1,1,1,1,0,0,0
3202,0,0,0,0,1,0,1
3203,1,1,1,0,0,1,0
3204,1,1,0,0,0,0,1
3205,1,0,0,1,0,0,1
3206,1,1,1,0,0,0,0
3207,1,0,1,0,0,0,1
3208,1,1,0,0,0,0,1
3209,1,1,1,1,1,0,0
3210,0,0,1,0,0,0,0
3211,1,1,1,0,0,0,0
3212,1,1,1,0,0,1,0
3213,0,0,1,0,0,0,0
3214,1,1,1,0,0,0,0
3215,0,1,0,1,0,0,1
3216,1,1,1,0,1,0,0
3217,1,0,0,1,0,0,1
3218,0,0,0,0,0,0,0
3219,1,1,1,0,0,0,0
3220,1,1,1,1,0,0,0
3221,0,0,0,0,0,1,1
3222,0,0,0,1,1,0,1
3223,0,0,0,0,0,0,1
3224,0,0,1,0,1,0,1
3225,1,1,1,0,0,0,0
3226,1,1,0,1,0,0,1
3227,0,0,0,1,0,1,0
3228,0,0,1,0,0,0,1
3229,0,0,1,0,0,1,1
3230,0,0,0,0,0,0,0
3231,1,1,1,0,0,0,1
3232,0,0,0,0,0,0,1
3233,1,1,0,0,1,0,1
3234,0,0,1,0,0,0,0
3235,1,1,0,1,1,0,0
3236,1,1,1,0,1,0,0
3237,0,0,0,0,0,0,0
3238,1,1,1,1,0,0,0
3239,0,0,0,0,1,0,1
3240,1,0,1,1,1,0,0
3241,0,0,0,0,0,0,1
3242,1,1,0,0,1,0,1
3243,1,1,1,0,0,0,0
3244,1,1,0,0,1,1,0
3245,1,1,0,0,0,0,1
3246,0,0,1,0,1,1,1
3247,0,1,0,1,0,0,0
3248,0,0,1,0,0,0,0
3249,0,0,0,1,0,0,0
3250,1,1,0,0,0,0,0
3251,1,1,0,0,0,0,0
3252,1,1,0,1,0,1,1
3253,1,2,1,0,0,0,0
3254,2,1,0,1,0,0,1
3255,1,1,1,1,0,1,0
3256,1,1,1,0,0,0,1
3257,1,1,1,1,0,1,0
3258,0,0,0,0,1,1,0
3259,1,1,1,0,0,1,0
3260,2,1,1,0,0,0,0
3261,1,1,1,0,0,0,0
3262,0,0,0,1,0,1,1
3263,0,0,0,0,0,1,1
3264,1,0,1,0,0,0,0
3265,1,1,1,1,0,0,1
3266,1,1,0,0,0,0,0
3267,0,0,0,1,1,0,1
3268,1,1,1,0,1,0,1
3269,1,1,1,0,1,0,0
3270,1,1,1,0,1,0,0
3271,1,1,1,0,1,0,0
3272,1,1,0,0,0,0,0
3273,1,1,1,1,1,0,0
3274,1,1,1,0,0,0,0
3275,1,1,0,0,0,0,1
3276,1,1,1,0,1,0,0
3277,0,0,0,1,0,0,1
3278,0,0,1,1,0,0,0
3279,1,1,1,0,0,0,0
3280,0,0,1,0,1,0,1
3281,1,1,1,1,0,1,0
3282,0,0,0,0,0,0,0
3283,0,0,0,1,0,0,1
3284,1,1,0,0,1,0,1
3285,0,0,0,0,0,0,0
3286,1,1,1,0,0,0,0
3287,1,1,1,0,1,0,1
3288,1,1,0,0,0,0,0
3289,0,0,0,0,0,0,0
3290,0,0,0,0,0,0,1
3291,0,0,0,0,0,0,0
3292,0,1,0,0,0,0,1
3293,1,1,0,0,1,0,0
3294,1,1,0,0,0,0,0
3295,0,0,0,0,0,0,1
3296,2,1,0,0,0,0,1
3297,0,0,0,1,0,0,0
3298,1,1,1,0,1,0,0
3299,1,0,1,0,1,0,0
3300,0,0,0,0,0,1,0
3301,1,1,1,1,0,0,0
3302,1,0,0,1,1,0,0
3303,0,0,0,0,0,0,1
3304,1,1,0,0,0,0,0
3305,0,0,0,1,0,0,1
3306,1,1,0,0,1,0,0
3307,1,0,1,0,1,0,0
3308,2,1,1,0,0,0,1
3309,1,1,0,1,0,0,0
3310,1,1,0,0,1,0,0
3311,0,0,1,0,0,1,0
3312,1,1,0,0,0,0,0
3313,0,0,0,1,0,0,1
3314,0,0,0,0,1,0,0
3315,0,0,0,1,0,0,1
3316,1,1,1,0,1,0,0
3317,1,1,1,1,0,1,0
